rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,145 - 26,"$955,150.00","93,551 / 13","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,CHN / CHN,"XU Chen, MA Jin",0,107 - 26,"$787,393.12","91,211 / 11","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
3,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,134 - 31,"$706,246.25","89,152 / 14","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",0,157 - 49,"$638,571.49","75,819 / 14","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
5,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,102 - 64,"$188,501.87","62,718 / 15","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
6,INA / INA,"Muhammad RIJAL, Debby SUSANTO",0,80 - 60,"$141,591.24","59,117 / 16","https://bwfbadminton.com/player/14722/muhammad-rijal,https://bwfbadminton.com/player/4425/debby-susanto","14722, 4425"
7,POL / POL,"Robert MATEUSIAK, Nadiezda ZIEBA",0,194 - 92,"$163,376.63","56,760 / 11","https://bwfbadminton.com/player/4253/robert-mateusiak,https://bwfbadminton.com/player/50054/nadiezda-zieba","4253, 50054"
8,INA / INA,"Markis KIDO, Pia Zebadiah BERNADET",+1,37 - 22,"$102,761.10","55,180 / 18","https://bwfbadminton.com/player/50420/markis-kido,https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet","50420, 52730"
9,THA /  / THA,"Sudket PRAPAKAMOL, Saralee THOUNGTHONGKAM",-1,250 - 139,"$326,022.47","53,908 / 15","https://bwfbadminton.com/player/10650/sudket-prapakamol,https://bwfbadminton.com/player/7065/saralee-thoungthongkam","10650, 7065"
10,KOR / KOR,"SHIN Baekcheol, CHANG Ye Na",0,32 - 13,"$103,674.98","52,790 / 12","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/54361/chang-ye-na","54785, 54361"
11,INA / INA,"Riky WIDIANTO, Richi Puspita DILI",0,42 - 24,"$98,733.58","51,160 / 15","https://bwfbadminton.com/player/54175/riky-widianto,https://bwfbadminton.com/player/66907/richi-puspita-dili","54175, 66907"
12,INA / INA,"Fran KURNIAWAN, Shendy Puspa IRAWATI",0,76 - 34,"$73,530.49","47,630 / 12","https://bwfbadminton.com/player/52751/fran-kurniawan,https://bwfbadminton.com/player/15813/shendy-puspa-irawati","52751, 15813"
13,INA / INA,"Praveen JORDAN, Vita MARISSA",+3,24 - 7,"$201,246.24","46,230 / 10","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/10360/vita-marissa","89916, 10360"
14,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",-1,35 - 13,"$134,802.10","42,855 / 16","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
