rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,163 - 27,"$955,150.00","96,851 / 14","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,INA /  / INA,"Tontowi AHMAD, Liliyana NATSIR",0,149 - 34,"$706,246.25","91,502 / 14","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",0,167 - 52,"$638,571.49","80,399 / 13","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
4,CHN / CHN,"XU Chen, MA Jin",0,119 - 30,"$787,393.12","79,811 / 10","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
5,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",+2,67 - 58,"$163,999.77","60,914 / 16","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
6,THA / THA,"Sudket PRAPAKAMOL, Saralee THOUNGTHONGKAM",0,254 - 143,"$326,022.47","56,478 / 17","https://bwfbadminton.com/player/10650/sudket-prapakamol,https://bwfbadminton.com/player/7065/saralee-thoungthongkam","10650, 7065"
7,INA / INA,"Praveen JORDAN, Vita MARISSA",+2,33 - 11,"$201,246.24","56,320 / 15","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/10360/vita-marissa","89916, 10360"
8,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",-3,108 - 68,"$188,501.87","55,378 / 15","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
9,INA / INA,"Muhammad RIJAL, Debby SUSANTO",-1,86 - 64,"$141,591.24","55,217 / 15","https://bwfbadminton.com/player/14722/muhammad-rijal,https://bwfbadminton.com/player/4425/debby-susanto","14722, 4425"
10,INA / INA,"Markis KIDO, Pia Zebadiah BERNADET",0,43 - 27,"$102,761.10","54,060 / 18","https://bwfbadminton.com/player/50420/markis-kido,https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet","50420, 52730"
11,KOR / KOR,"SHIN Baekcheol, CHANG Ye Na",0,32 - 13,"$103,674.98","52,790 / 12","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/54361/chang-ye-na","54785, 54361"
12,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,19 - 11,"$187,924.99","48,926 / 11","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
13,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",+3,37 - 16,"$134,802.10","47,160 / 18","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
14,POL / POL,"Robert MATEUSIAK, Nadiezda ZIEBA",0,194 - 92,"$163,376.63","46,980 / 9","https://bwfbadminton.com/player/4253/robert-mateusiak,https://bwfbadminton.com/player/50054/nadiezda-zieba","4253, 50054"
15,GER / GER,"Michael FUCHS, Birgit OVERZIER",0,95 - 50,"$151,341.26","46,405 / 17","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/50851/birgit-overzier","51263, 50851"
16,INA / INA,"Riky WIDIANTO, Richi Puspita DILI",-3,44 - 29,"$98,733.58","45,200 / 14","https://bwfbadminton.com/player/54175/riky-widianto,https://bwfbadminton.com/player/66907/richi-puspita-dili","54175, 66907"
17,ENG / ENG,"Chris LANGRIDGE, Heather OLVER",+1,36 - 21,"$29,802.20","42,040 / 19","https://bwfbadminton.com/player/51624/chris-langridge,https://bwfbadminton.com/player/53851/heather-olver","51624, 53851"
18,SGP / SGP,"Danny Bawa CHRISNANTA, Yu Yan Vanessa NEO",-1,79 - 63,"$66,066.12","40,757 / 21","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/14297/yu-yan-vanessa-neo","66920, 14297"
19,DEN / DEN,"Anders KRISTIANSEN, Julie HOUMANN",+2,26 - 18,"$37,390.13","40,110 / 13","https://bwfbadminton.com/player/12459/anders-kristiansen,https://bwfbadminton.com/player/12870/julie-houmann","12459, 12870"
20,JPN / JPN,"Kenichi HAYAKAWA, Misaki MATSUTOMO",0,45 - 41,"$42,371.34","39,310 / 15","https://bwfbadminton.com/player/54527/kenichi-hayakawa,https://bwfbadminton.com/player/43851/misaki-matsutomo","54527, 43851"
21,INA / INA,"Irfan FADHILAH, Weni ANGGRAINI",+1,55 - 34,"$36,337.48","37,120 / 11","https://bwfbadminton.com/player/33261/irfan-fadhilah,https://bwfbadminton.com/player/88699/weni-anggraini","33261, 88699"
