rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,253 - 38,"$955,150.00","102,935 / 14","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,216 - 56,"$706,246.25","82,712 / 15","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,CHN / CHN,"XU Chen, MA Jin",0,186 - 52,"$787,393.12","81,181 / 15","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
4,CHN / CHN,"LIU Cheng, BAO Yixin",0,76 - 30,"$170,296.24","77,000 / 16","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/80939/bao-yixin","95396, 80939"
5,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",0,234 - 69,"$638,571.49","72,424 / 14","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
6,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,129 - 87,"$163,999.77","65,014 / 18","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
7,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,76 - 39,"$187,924.99","62,795 / 17","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
8,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,61 - 25,"$117,704.99","61,180 / 17","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
9,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,53 - 30,"$103,931.85","56,412 / 19","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
10,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,82 - 44,"$134,802.10","52,995 / 20","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
11,INA / INA,"Riky WIDIANTO, Richi Puspita DILI",0,100 - 61,"$98,733.58","51,610 / 19","https://bwfbadminton.com/player/54175/riky-widianto,https://bwfbadminton.com/player/66907/richi-puspita-dili","54175, 66907"
12,INA / INA,"Edi SUBAKTIAR, Gloria Emanuelle WIDJAJA",0,52 - 31,"$44,619.10","49,160 / 16","https://bwfbadminton.com/player/77978/edi-subaktiar,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","77978, 81702"
13,DEN / DEN,"Mads Pieler KOLDING, Kamilla Rytter JUHL",0,49 - 32,"$155,575.62","48,390 / 9","https://bwfbadminton.com/player/52958/mads-pieler-kolding,https://bwfbadminton.com/player/51436/kamilla-rytter-juhl","52958, 51436"
14,GER / GER,"Michael FUCHS, Birgit OVERZIER",0,134 - 79,"$151,341.26","45,178 / 19","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/50851/birgit-overzier","51263, 50851"
15,NED / NED,"Jacco ARENDS, Selena PIEK",0,84 - 57,"$30,311.99","42,775 / 21","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
16,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,147 - 90,"$188,501.87","39,600 / 13","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
17,NZL / HKG,"CHAN Alan Yun Lung, TSE Ying Suet",0,55 - 47,"$40,954.74","39,347 / 21","https://bwfbadminton.com/player/3907/chan-alan-yun-lung,https://bwfbadminton.com/player/61435/tse-ying-suet","3907, 61435"
18,JPN / JPN,"Kenichi HAYAKAWA, Misaki MATSUTOMO",0,63 - 65,"$42,371.34","38,560 / 13","https://bwfbadminton.com/player/54527/kenichi-hayakawa,https://bwfbadminton.com/player/43851/misaki-matsutomo","54527, 43851"
19,SGP / SGP,"Danny Bawa CHRISNANTA, Yu Yan Vanessa NEO",0,107 - 100,"$66,066.12","36,264 / 18","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/14297/yu-yan-vanessa-neo","66920, 14297"
20,THA / THA,"Sudket PRAPAKAMOL, Saralee THOUNGTHONGKAM",+6,279 - 170,"$326,022.47","35,850 / 10","https://bwfbadminton.com/player/10650/sudket-prapakamol,https://bwfbadminton.com/player/7065/saralee-thoungthongkam","10650, 7065"
21,NED / NED,"Jorrit DE RUITER, Samantha BARNING",-1,65 - 47,"$24,159.41","35,287 / 18","https://bwfbadminton.com/player/52281/jorrit-de-ruiter,https://bwfbadminton.com/player/53833/samantha-barning","52281, 53833"
22,USA / USA,"Phillip CHEW, Jamie SUBANDHI",-1,60 - 56,"$16,532.40","34,518 / 22","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/52771/jamie-subandhi","36299, 52771"
23,RUS /  / RUS,"Vitalij DURKIN, Nina VISLOVA",-1,161 - 71,"$63,584.23","34,430 / 20","https://bwfbadminton.com/player/9238/vitalij-durkin,https://bwfbadminton.com/player/15311/nina-vislova","9238, 15311"
24,INA / INA,"Markis KIDO, Pia Zebadiah BERNADET",0,83 - 61,"$102,761.10","34,310 / 15","https://bwfbadminton.com/player/50420/markis-kido,https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet","50420, 52730"
25,FRA / FRA,"Ronan LABAR, Emilie LEFEL",-2,62 - 40,"$9,973.49","34,178 / 25","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/54079/emilie-lefel","22038, 54079"
26,CAN / CAN,"Toby NG, Alex BRUCE",-1,48 - 22,"$16,404.96","33,524 / 16","https://bwfbadminton.com/player/53930/toby-ng,https://bwfbadminton.com/player/30962/alex-bruce","53930, 30962"
27,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",+5,47 - 4,"$38,151.24","33,340 / 7","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
28,SGP / SGP,"Chayut TRIYACHART, Shinta Mulia SARI",-1,35 - 27,"$21,756.30","32,658 / 11","https://bwfbadminton.com/player/54662/chayut-triyachart,https://bwfbadminton.com/player/52702/shinta-mulia-sari","54662, 52702"
29,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",+2,53 - 35,"$16,109.99","32,398 / 14","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
30,IRL / IRL,"Sam MAGEE, Chloe MAGEE",-2,111 - 84,"$20,715.74","32,360 / 14","https://bwfbadminton.com/player/35374/sam-magee,https://bwfbadminton.com/player/89666/chloe-magee","35374, 89666"
31,FRA / FRA,"Gaetan MITTELHEISSER, Audrey MITTELHEISSER",-1,52 - 38,"$6,399.00","31,600 / 22","https://bwfbadminton.com/player/94817/gaetan-mittelheisser,https://bwfbadminton.com/player/68480/audrey-mittelheisser","94817, 68480"
32,INA / INA,"Ronald RONALD, Melati Daeva OKTAVIANTI",-3,42 - 25,"$10,919.86","31,300 / 14","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","54280, 82061"
33,CHN / CHN,"HUANG Kai Xiang, HUANG Dong Ping",+10,22 - 5,"$19,583.12","31,060 / 7","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/89426/huang-dong-ping","83797, 89426"
34,AUS / AUS,"Robin MIDDLETON, Leanne CHOO",-1,21 - 14,"$10,723.49","30,391 / 11","https://bwfbadminton.com/player/51623/robin-middleton,https://bwfbadminton.com/player/33833/leanne-choo","51623, 33833"
35,DEN / DEN,"Niclas NOHR, Sara THYGESEN",-1,50 - 21,"$10,150.75","30,340 / 12","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
