rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,261 - 35,"$1,098,387.50","99,735 / 14","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,221 - 59,"$765,219.99","80,512 / 17","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,CHN / CHN,"LIU Cheng, BAO Yixin",0,80 - 34,"$210,833.72","77,200 / 16","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/80939/bao-yixin","95396, 80939"
4,KOR / KOR,"KO Sung Hyun, KIM Ha Na",+1,100 - 43,"$329,572.49","75,460 / 18","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
5,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",-1,239 - 74,"$697,027.73","73,764 / 14","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
6,CHN / CHN,"XU Chen, MA Jin",0,197 - 52,"$810,680.60","73,741 / 15","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,150 - 90,"$276,591.01","67,574 / 18","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,68 - 38,"$157,890.59","64,422 / 23","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
9,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,69 - 29,"$135,143.73","59,290 / 17","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
10,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,88 - 52,"$162,320.84","58,865 / 23","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
11,KOR / KOR,"SHIN Baekcheol, CHAE YuJung",0,25 - 11,"$94,363.74","49,180 / 12","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/93074/chae-yujung","54785, 93074"
12,KOR / KOR,"CHOI SolGyu, EOM Hye Won",0,28 - 13,"$105,888.74","47,090 / 16","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/28492/eom-hye-won","67810, 28492"
13,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",+2,158 - 95,"$197,095.61","45,010 / 20","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
14,NED / NED,"Jacco ARENDS, Selena PIEK",0,95 - 61,"$39,391.99","44,395 / 21","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
15,INA / INA,"Edi SUBAKTIAR, Gloria Emanuelle WIDJAJA",-2,55 - 35,"$48,101.60","43,580 / 18","https://bwfbadminton.com/player/77978/edi-subaktiar,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","77978, 81702"
16,GER / GER,"Michael FUCHS, Birgit OVERZIER",0,158 - 93,"$161,381.76","43,448 / 23","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/50851/birgit-overzier","51263, 50851"
17,INA / INA,"Riky WIDIANTO, Richi Puspita DILI",0,83 - 55,"$101,621.08","42,350 / 17","https://bwfbadminton.com/player/54175/riky-widianto,https://bwfbadminton.com/player/66907/richi-puspita-dili","54175, 66907"
18,POL / POL,"Robert MATEUSIAK, Nadiezda ZIEBA",0,236 - 92,"$185,323.75","41,650 / 12","https://bwfbadminton.com/player/4253/robert-mateusiak,https://bwfbadminton.com/player/50054/nadiezda-zieba","4253, 50054"
19,NZL / HKG,"CHAN Alan Yun Lung, TSE Ying Suet",0,58 - 52,"$47,569.74","39,347 / 22","https://bwfbadminton.com/player/3907/chan-alan-yun-lung,https://bwfbadminton.com/player/61435/tse-ying-suet","3907, 61435"
20,INA / INA,"Ronald RONALD, Melati Daeva OKTAVIANTI",+1,45 - 23,"$21,801.10","39,040 / 17","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","54280, 82061"
21,JPN / JPN,"Kenichi HAYAKAWA, Misaki MATSUTOMO",-1,58 - 69,"$44,433.82","38,280 / 13","https://bwfbadminton.com/player/54527/kenichi-hayakawa,https://bwfbadminton.com/player/43851/misaki-matsutomo","54527, 43851"
22,RUS / RUS,"Vitalij DURKIN, Nina VISLOVA",0,172 - 79,"$73,197.72","36,950 / 21","https://bwfbadminton.com/player/9238/vitalij-durkin,https://bwfbadminton.com/player/15311/nina-vislova","9238, 15311"
23,USA / USA,"Phillip CHEW, Jamie SUBANDHI",+1,74 - 65,"$18,923.64","36,308 / 27","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/52771/jamie-subandhi","36299, 52771"
24,FRA / FRA,"Ronan LABAR, Emilie LEFEL",+1,75 - 46,"$18,393.99","36,158 / 25","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/54079/emilie-lefel","22038, 54079"
25,JPN / JPN,"Keigo SONODA, Naoko FUKUMAN",+3,12 - 11,"$15,131.23","35,930 / 12","https://bwfbadminton.com/player/90623/keigo-sonoda,https://bwfbadminton.com/player/56251/naoko-fukuman","90623, 56251"
26,SGP / SGP,"Danny Bawa CHRISNANTA, Yu Yan Vanessa NEO",-3,130 - 106,"$71,518.62","35,854 / 20","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/14297/yu-yan-vanessa-neo","66920, 14297"
27,KOR / KOR,"KIM Gi Jung, SHIN Seungchan",-1,13 - 15,"$42,884.36","35,850 / 16","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/87473/shin-seungchan","39276, 87473"
28,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",-1,59 - 41,"$21,322.99","34,368 / 17","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
29,JPN / JPN,"Kenta KAZUNO, Ayane KURIHARA",0,24 - 14,"$14,614.36","34,320 / 15","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/89285/ayane-kurihara","53161, 89285"
30,DEN / DEN,"Mads Pieler KOLDING, Kamilla Rytter JUHL",0,49 - 30,"$155,575.62","33,260 / 6","https://bwfbadminton.com/player/52958/mads-pieler-kolding,https://bwfbadminton.com/player/51436/kamilla-rytter-juhl","52958, 51436"
31,DEN / DEN,"Niclas NOHR, Sara THYGESEN",+1,54 - 27,"$18,539.25","33,110 / 13","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
32,AUS / AUS,"Robin MIDDLETON, Leanne CHOO",+1,32 - 17,"$11,723.49","33,061 / 17","https://bwfbadminton.com/player/51623/robin-middleton,https://bwfbadminton.com/player/33833/leanne-choo","51623, 33833"
33,THA / THA,"Sudket PRAPAKAMOL, Saralee THOUNGTHONGKAM",+1,293 - 177,"$335,147.45","33,010 / 13","https://bwfbadminton.com/player/10650/sudket-prapakamol,https://bwfbadminton.com/player/7065/saralee-thoungthongkam","10650, 7065"
34,CAN / CAN,"Toby NG, Alex BRUCE",+1,62 - 35,"$19,557.44","32,874 / 17","https://bwfbadminton.com/player/53930/toby-ng,https://bwfbadminton.com/player/30962/alex-bruce","53930, 30962"
35,IRL / IRL,"Sam MAGEE, Chloe MAGEE",+1,115 - 85,"$22,109.48","32,670 / 16","https://bwfbadminton.com/player/35374/sam-magee,https://bwfbadminton.com/player/89666/chloe-magee","35374, 89666"
