rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS,LEE Chong Wei,0,499 - 108,"$1,359,295.00","97,323 / 12",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
2,CHN,CHEN Long,0,195 - 48,"$756,812.50","90,825 / 12",https://bwfbadminton.com/player/75787/chen-long,75787
3,CHN,DU Pengyu,0,121 - 60,"$191,797.50","62,390 / 12",https://bwfbadminton.com/player/55380/du-pengyu,55380
4,THA,Boonsak PONSANA,0,316 - 192,"$211,527.50","59,828 / 20",https://bwfbadminton.com/player/11959/boonsak-ponsana,11959
5,JPN,Kenichi TAGO,0,153 - 87,"$186,225.50","57,725 / 16",https://bwfbadminton.com/player/63707/kenichi-tago,63707
6,HKG,HU Yun,0,127 - 90,"$131,992.50","56,209 / 19",https://bwfbadminton.com/player/14869/hu-yun,14869
7,VIE,Tien Minh NGUYEN,+2,262 - 107,"$175,443.00","55,167 / 15",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
8,INA,Tommy SUGIARTO,-1,201 - 98,"$165,551.00","53,798 / 15",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
9,DEN,Jan O JORGENSEN,-1,232 - 141,"$287,922.00","53,278 / 14",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
10,INA,Sony Dwi KUNCORO,0,252 - 123,"$217,222.50","50,830 / 11",https://bwfbadminton.com/player/50427/sony-dwi-kuncoro,50427
11,GER,Marc ZWIEBLER,0,259 - 130,"$124,343.00","50,434 / 13",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
12,HKG,WONG Wing Ki Vincent,+3,111 - 91,"$72,432.50","50,076 / 20",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
13,IND,PARUPALLI Kashyap,-1,157 - 118,"$100,662.50","49,052 / 16",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
14,CHN,WANG Zhengming,-1,95 - 46,"$172,797.50","48,890 / 12",https://bwfbadminton.com/player/23736/wang-zhengming,23736
15,MAS,CHONG Wei Feng,-1,137 - 90,"$57,293.50","48,530 / 15",https://bwfbadminton.com/player/52030/chong-wei-feng,52030
16,JPN,Takuma UEDA,0,95 - 55,"$53,932.50","47,345 / 18",https://bwfbadminton.com/player/47181/takuma-ueda,47181
17,MAS,LIEW Daren,0,114 - 95,"$41,849.00","45,420 / 15",https://bwfbadminton.com/player/52864/liew-daren,52864
18,JPN,Sho SASAKI,0,277 - 166,"$119,830.00","44,850 / 12",https://bwfbadminton.com/player/50905/sho-sasaki,50905
19,DEN,Hans-Kristian Solberg VITTINGHUS,0,182 - 100,"$95,261.60","43,292 / 15",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
20,THA,Tanongsak SAENSOMBOONSUK,0,140 - 107,"$55,925.00","42,638 / 18",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
21,IND,GURUSAIDUTT R. M. V.,+1,107 - 72,"$32,437.50","41,710 / 17",https://bwfbadminton.com/player/32722/gurusaidutt-r-m-v,32722
22,DEN,Viktor AXELSEN,+1,121 - 42,"$101,814.50","39,783 / 14",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
23,TPE,CHOU Tien Chen,-2,100 - 65,"$95,346.00","39,750 / 18",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
24,IND,Ajay JAYARAM,0,125 - 97,"$42,756.00","39,160 / 17",https://bwfbadminton.com/player/55351/ajay-jayaram,55351
25,ENG,Rajiv OUSEPH,0,209 - 128,"$63,052.80","38,903 / 19",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
26,INA,Dionysius Hayom RUMBAKA,0,130 - 80,"$93,347.50","37,609 / 12",https://bwfbadminton.com/player/66990/dionysius-hayom-rumbaka,66990
27,CHN,GAO Huan,0,49 - 21,"$28,965.00","36,270 / 9",https://bwfbadminton.com/player/93496/gao-huan,93496
28,INA,Alamsyah YUNUS,0,183 - 64,"$57,425.00","35,710 / 10",https://bwfbadminton.com/player/14553/alamsyah-yunus,14553
29,CHN,Yuekun CHEN,0,50 - 28,"$30,340.00","35,240 / 14",https://bwfbadminton.com/player/42369/yuekun-chen,42369
30,TPE,HSU Jen Hao,+2,103 - 70,"$49,118.50","35,100 / 18",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
31,MAS,Mohamad Arif Ab Latif ARIF,-1,122 - 85,"$20,631.00","34,340 / 15",https://bwfbadminton.com/player/53131/mohamad-arif-ab-latif-arif,53131
32,NED,Eric PANG,-1,282 - 184,"$40,596.05","34,028 / 16",https://bwfbadminton.com/player/10319/eric-pang,10319
33,JPN,Kazumasa SAKAI,0,55 - 21,"$20,021.50","32,590 / 11",https://bwfbadminton.com/player/91280/kazumasa-sakai,91280
34,JPN,Kento MOMOTA,+9,81 - 30,"$128,806.00","32,460 / 16",https://bwfbadminton.com/player/89785/kento-momota,89785
35,IND,Sourabh VERMA,-1,63 - 46,"$23,273.00","31,850 / 13",https://bwfbadminton.com/player/25925/sourabh-verma,25925
36,CHN,CHEN Jin,-1,298 - 96,"$263,547.50","31,490 / 7",https://bwfbadminton.com/player/51592/chen-jin,51592
37,FIN,Ville LANG,-1,252 - 124,"$29,900.00","30,920 / 19",https://bwfbadminton.com/player/15453/ville-lang,15453
38,INA,Taufik HIDAYAT,-1,408 - 143,"$359,142.50","30,680 / 10",https://bwfbadminton.com/player/10337/taufik-hidayat,10337
39,IND,SAI PRANEETH B.,-1,78 - 34,"$19,502.50","30,570 / 12",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
40,IND,KIDAMBI Srikanth,-1,45 - 19,"$130,072.50","30,550 / 9",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
