rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS,LEE Chong Wei,0,504 - 109,"$1,359,295.00","97,323 / 12",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
2,CHN,CHEN Long,0,198 - 49,"$756,812.50","88,225 / 12",https://bwfbadminton.com/player/75787/chen-long,75787
3,CHN,DU Pengyu,0,125 - 61,"$191,797.50","68,130 / 13",https://bwfbadminton.com/player/55380/du-pengyu,55380
4,THA,Boonsak PONSANA,0,322 - 194,"$211,527.50","60,308 / 20",https://bwfbadminton.com/player/11959/boonsak-ponsana,11959
5,JPN,Kenichi TAGO,+2,153 - 88,"$186,225.50","57,725 / 15",https://bwfbadminton.com/player/63707/kenichi-tago,63707
6,INA,Tommy SUGIARTO,0,204 - 99,"$165,551.00","57,678 / 15",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
7,VIE,Tien Minh NGUYEN,-2,272 - 108,"$175,443.00","57,517 / 14",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
8,HKG,HU Yun,0,132 - 92,"$131,992.50","57,159 / 19",https://bwfbadminton.com/player/14869/hu-yun,14869
9,DEN,Jan O JORGENSEN,0,235 - 142,"$287,922.00","55,078 / 14",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
10,CHN,WANG Zhengming,0,97 - 47,"$172,797.50","51,030 / 13",https://bwfbadminton.com/player/23736/wang-zhengming,23736
11,GER,Marc ZWIEBLER,0,261 - 131,"$124,343.00","50,434 / 13",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
12,INA,Sony Dwi KUNCORO,+1,252 - 124,"$217,222.50","49,550 / 11",https://bwfbadminton.com/player/50427/sony-dwi-kuncoro,50427
13,IND,PARUPALLI Kashyap,+1,160 - 119,"$100,662.50","49,052 / 16",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
14,HKG,WONG Wing Ki Vincent,+1,116 - 93,"$72,432.50","48,626 / 19",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
15,MAS,CHONG Wei Feng,-3,139 - 91,"$57,293.50","48,430 / 15",https://bwfbadminton.com/player/52030/chong-wei-feng,52030
16,JPN,Takuma UEDA,0,100 - 57,"$53,932.50","47,895 / 18",https://bwfbadminton.com/player/47181/takuma-ueda,47181
17,MAS,LIEW Daren,0,116 - 96,"$41,849.00","47,500 / 15",https://bwfbadminton.com/player/52864/liew-daren,52864
18,DEN,Hans-Kristian Solberg VITTINGHUS,0,182 - 101,"$95,261.60","43,292 / 16",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
