rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS,LEE Chong Wei,0,568 - 115,"$1,359,295.00","98,681 / 13",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
2,CHN,CHEN Long,0,238 - 58,"$756,812.50","87,241 / 10",https://bwfbadminton.com/player/75787/chen-long,75787
3,DEN,Jan O JORGENSEN,0,279 - 159,"$287,922.00","75,163 / 17",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
4,JPN,Kenichi TAGO,0,188 - 105,"$186,225.50","68,694 / 13",https://bwfbadminton.com/player/63707/kenichi-tago,63707
5,INA,Tommy SUGIARTO,0,233 - 118,"$165,551.00","65,793 / 15",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
6,CHN,WANG Zhengming,0,126 - 63,"$172,797.50","62,420 / 14",https://bwfbadminton.com/player/23736/wang-zhengming,23736
7,KOR,SON Wanho,0,167 - 92,"$167,007.50","58,772 / 19",https://bwfbadminton.com/player/54346/son-wanho,54346
8,DEN,Hans-Kristian Solberg VITTINGHUS,0,207 - 120,"$95,261.60","52,516 / 19",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
9,HKG,HU Yun,+1,153 - 112,"$131,992.50","51,847 / 17",https://bwfbadminton.com/player/14869/hu-yun,14869
10,CHN,DU Pengyu,+1,144 - 71,"$191,797.50","50,895 / 10",https://bwfbadminton.com/player/55380/du-pengyu,55380
11,DEN,Viktor AXELSEN,+1,150 - 63,"$101,814.50","50,866 / 20",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
12,CHN,TIAN Houwei,+1,54 - 27,"$83,232.50","50,497 / 15",https://bwfbadminton.com/player/12903/tian-houwei,12903
13,INA,Simon SANTOSO,-4,252 - 118,"$260,442.50","49,109 / 10",https://bwfbadminton.com/player/51599/simon-santoso,51599
14,TPE,CHOU Tien Chen,0,134 - 90,"$95,346.00","47,733 / 21",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
15,THA,Boonsak PONSANA,0,337 - 211,"$211,527.50","46,732 / 14",https://bwfbadminton.com/player/11959/boonsak-ponsana,11959
16,JPN,Kento MOMOTA,0,108 - 49,"$128,806.00","46,544 / 18",https://bwfbadminton.com/player/89785/kento-momota,89785
17,JPN,Sho SASAKI,0,299 - 184,"$119,830.00","45,311 / 17",https://bwfbadminton.com/player/50905/sho-sasaki,50905
18,THA,Tanongsak SAENSOMBOONSUK,0,159 - 127,"$55,925.00","44,100 / 17",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
19,CHN,LIN Dan,0,502 - 71,"$715,435.00","44,090 / 6",https://bwfbadminton.com/player/50906/lin-dan,50906
20,HKG,WEI Nan,0,91 - 54,"$32,565.00","42,984 / 19",https://bwfbadminton.com/player/53054/wei-nan,53054
21,MAS,CHONG Wei Feng,0,156 - 105,"$57,293.50","41,999 / 13",https://bwfbadminton.com/player/52030/chong-wei-feng,52030
22,INA,Dionysius Hayom RUMBAKA,+3,149 - 95,"$93,347.50","41,616 / 13",https://bwfbadminton.com/player/66990/dionysius-hayom-rumbaka,66990
23,IND,KIDAMBI Srikanth,-1,64 - 36,"$130,072.50","41,377 / 15",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
24,VIE,Tien Minh NGUYEN,-1,302 - 123,"$175,443.00","41,060 / 15",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
25,ENG,Rajiv OUSEPH,-1,226 - 147,"$63,052.80","39,824 / 17",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
26,FRA,Brice LEVERDEZ,0,224 - 146,"$48,866.75","38,731 / 16",https://bwfbadminton.com/player/52968/brice-leverdez,52968
27,GER,Marc ZWIEBLER,0,277 - 148,"$124,343.00","38,708 / 16",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
28,IND,PARUPALLI Kashyap,0,174 - 136,"$100,662.50","38,323 / 16",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
29,INA,Sony Dwi KUNCORO,0,266 - 134,"$217,222.50","38,040 / 8",https://bwfbadminton.com/player/50427/sony-dwi-kuncoro,50427
30,JPN,Takuma UEDA,0,116 - 74,"$53,932.50","38,007 / 17",https://bwfbadminton.com/player/47181/takuma-ueda,47181
31,TPE,HSU Jen Hao,0,146 - 95,"$49,118.50","37,282 / 20",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
32,NED,Eric PANG,0,305 - 202,"$40,596.05","37,001 / 16",https://bwfbadminton.com/player/10319/eric-pang,10319
33,KOR,LEE Dong Keun,0,74 - 52,"$27,762.50","36,224 / 20",https://bwfbadminton.com/player/64933/lee-dong-keun,64933
34,CHN,Yuekun CHEN,0,62 - 38,"$30,340.00","34,820 / 9",https://bwfbadminton.com/player/42369/yuekun-chen,42369
35,IND,GURUSAIDUTT R. M. V.,0,123 - 83,"$32,437.50","33,805 / 11",https://bwfbadminton.com/player/32722/gurusaidutt-r-m-v,32722
36,HKG,WONG Wing Ki Vincent,+1,132 - 108,"$72,432.50","33,298 / 15",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
37,IND,Sourabh VERMA,+1,93 - 57,"$23,273.00","32,520 / 12",https://bwfbadminton.com/player/25925/sourabh-verma,25925
38,CHN,XUE Song,-2,53 - 19,"$35,142.50","32,490 / 10",https://bwfbadminton.com/player/78769/xue-song,78769
39,SGP,Zi Liang Derek WONG,0,130 - 113,"$24,618.00","32,108 / 16",https://bwfbadminton.com/player/52701/zi-liang-derek-wong,52701
40,SWE,Henri HURSKAINEN,0,178 - 129,"$19,067.00","31,480 / 17",https://bwfbadminton.com/player/52325/henri-hurskainen,52325
41,IRL,Scott EVANS,0,190 - 176,"$21,044.30","31,474 / 17",https://bwfbadminton.com/player/15241/scott-evans,15241
42,GER,Dieter DOMKE,0,156 - 98,"$13,083.00","31,270 / 18",https://bwfbadminton.com/player/51886/dieter-domke,51886
