rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN,LI Xue Rui,0,197 - 43,"$626,110.00","98,444 / 13",https://bwfbadminton.com/player/64643/li-xue-rui,64643
2,CHN,WANG Shixian,0,199 - 55,"$658,775.00","88,087 / 14",https://bwfbadminton.com/player/83064/wang-shixian,83064
3,CHN,WANG Yihan,0,290 - 63,"$738,865.50","80,041 / 13",https://bwfbadminton.com/player/53938/wang-yihan,53938
4,THA,Ratchanok INTANON,+2,179 - 82,"$295,955.00","71,892 / 13",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,KOR,SUNG Jihyun,-1,173 - 91,"$298,365.00","67,924 / 20",https://bwfbadminton.com/player/76594/sung-jihyun,76594
6,KOR,BAE Yeon Ju,-1,173 - 101,"$188,907.50","67,413 / 19",https://bwfbadminton.com/player/22455/bae-yeon-ju,22455
7,TPE,TAI Tzu Ying,0,143 - 87,"$226,905.00","59,708 / 17",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
8,IND,Saina NEHWAL,+1,253 - 117,"$570,610.00","57,871 / 14",https://bwfbadminton.com/player/52748/saina-nehwal,52748
9,THA,Porntip BURANAPRASERTSUK,-1,156 - 121,"$110,945.00","57,557 / 20",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
10,IND,PUSARLA V. Sindhu,0,129 - 52,"$84,253.00","52,575 / 14",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
11,ESP,Carolina MARIN,0,151 - 53,"$224,481.00","52,480 / 16",https://bwfbadminton.com/player/18228/carolina-marin,18228
12,THA,Nitchaon JINDAPOL,+1,104 - 65,"$62,185.00","50,956 / 17",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
13,JPN,Sayaka TAKAHASHI,-1,95 - 41,"$65,367.00","48,356 / 16",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
14,CHN,HAN Li,+4,61 - 30,"$79,550.00","45,420 / 10",https://bwfbadminton.com/player/78288/han-li,78288
15,JPN,Minatsu MITANI,-1,92 - 55,"$83,742.50","45,379 / 16",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
16,SCO,Kirsty GILMOUR,+1,112 - 49,"$26,264.00","45,188 / 18",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
17,THA,Busanan ONGBAMRUNGPHAN,+2,113 - 50,"$52,695.00","44,637 / 15",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
18,JPN,Eriko HIROSE,-3,208 - 163,"$102,757.50","44,488 / 16",https://bwfbadminton.com/player/15417/eriko-hirose,15417
19,CHN,YAO Xue,-3,50 - 25,"$43,770.00","44,330 / 9",https://bwfbadminton.com/player/76908/yao-xue,76908
