rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN,LI Xue Rui,0,152 - 36,"$626,110.00","87,200 / 13",https://bwfbadminton.com/player/64643/li-xue-rui,64643
2,THA,Ratchanok INTANON,0,160 - 70,"$295,955.00","78,028 / 14",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
3,GER,Juliane SCHENK,0,380 - 172,"$230,027.85","73,424 / 14",https://bwfbadminton.com/player/13475/juliane-schenk,13475
4,IND,Saina NEHWAL,0,230 - 106,"$570,610.00","70,910 / 14",https://bwfbadminton.com/player/52748/saina-nehwal,52748
5,KOR,SUNG Jihyun,+1,132 - 73,"$298,365.00","68,558 / 18",https://bwfbadminton.com/player/76594/sung-jihyun,76594
6,CHN,WANG Yihan,-1,248 - 56,"$738,865.50","62,908 / 11",https://bwfbadminton.com/player/53938/wang-yihan,53938
7,CHN,WANG Shixian,0,151 - 45,"$658,775.00","60,960 / 12",https://bwfbadminton.com/player/83064/wang-shixian,83064
8,TPE,TAI Tzu Ying,0,122 - 71,"$226,905.00","59,899 / 14",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
9,JPN,Minatsu MITANI,0,73 - 37,"$83,742.50","54,837 / 14",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
10,DEN,Tine BAUN,+1,307 - 146,"$272,732.50","53,630 / 9",https://bwfbadminton.com/player/10358/tine-baun,10358
11,KOR,BAE Yeon Ju,+1,141 - 84,"$188,907.50","52,620 / 16",https://bwfbadminton.com/player/22455/bae-yeon-ju,22455
12,IND,PUSARLA V. Sindhu,-2,104 - 41,"$84,253.00","51,472 / 13",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
13,JPN,Eriko HIROSE,0,191 - 149,"$102,757.50","50,130 / 16",https://bwfbadminton.com/player/15417/eriko-hirose,15417
14,THA,Porntip BURANAPRASERTSUK,+4,134 - 101,"$110,945.00","50,050 / 15",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
15,INA,Lindaweni FANETRI,0,77 - 58,"$44,522.50","48,162 / 14",https://bwfbadminton.com/player/96130/lindaweni-fanetri,96130
16,THA,Nitchaon JINDAPOL,0,88 - 51,"$62,185.00","47,497 / 19",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
17,JPN,Sayaka TAKAHASHI,+3,73 - 25,"$65,367.00","45,897 / 15",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
18,THA,Sapsiree TAERATTANACHAI,-4,103 - 69,"$28,627.50","45,630 / 20",https://bwfbadminton.com/player/67158/sapsiree-taerattanachai,67158
19,THA,Busanan ONGBAMRUNGPHAN,-2,75 - 35,"$52,695.00","43,860 / 18",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
20,ESP,Carolina MARIN,-1,120 - 46,"$224,481.00","42,876 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
21,SGP,Juan GU,0,125 - 98,"$59,382.12","42,850 / 19",https://bwfbadminton.com/player/53782/juan-gu,53782
22,CHN,HAN Li,+3,46 - 20,"$79,550.00","41,620 / 9",https://bwfbadminton.com/player/78288/han-li,78288
23,HKG,YIP Pui Yin,-1,168 - 139,"$101,275.00","39,759 / 18",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
24,INA,Aprillia YUSWANDARI,-1,74 - 74,"$29,355.00","39,491 / 16",https://bwfbadminton.com/player/15828/aprillia-yuswandari,15828
25,TPE,PAI Hsiao Ma,+1,140 - 106,"$43,567.50","38,590 / 14",https://bwfbadminton.com/player/15509/pai-hsiao-ma,15509
26,BUL,Petya NEDELCHEVA,+1,414 - 197,"$76,226.50","37,576 / 19",https://bwfbadminton.com/player/12765/petya-nedelcheva,12765
27,INA,Bellaetrix MANUPUTTY,+1,69 - 47,"$17,891.00","34,770 / 15",https://bwfbadminton.com/player/54248/bellaetrix-manuputty,54248
28,HKG,CHAN Kaka Tsz Ka,+1,73 - 89,"$17,498.50","34,200 / 18",https://bwfbadminton.com/player/52929/chan-kaka-tsz-ka,52929
29,JPN,Yui HASHIMOTO,+1,50 - 19,"$61,264.00","32,570 / 11",https://bwfbadminton.com/player/43256/yui-hashimoto,43256
30,JPN,Kaori IMABEPPU,+1,113 - 67,"$47,729.50","31,890 / 16",https://bwfbadminton.com/player/53392/kaori-imabeppu,53392
31,CHN,JIANG Yanjiao,-7,190 - 77,"$258,395.00","31,670 / 8",https://bwfbadminton.com/player/14874/jiang-yanjiao,14874
32,INA,Adrianti FIRDASARI,0,135 - 111,"$61,622.50","31,340 / 13",https://bwfbadminton.com/player/14710/adrianti-firdasari,14710
33,INA,Febby ANGGUNI,+8,56 - 32,"$10,730.87","30,690 / 12",https://bwfbadminton.com/player/66963/febby-angguni,66963
34,HKG,DENG Joy Xuan,+8,35 - 10,"$7,350.00","30,320 / 8",https://bwfbadminton.com/player/62313/deng-joy-xuan,62313
35,SCO,Kirsty GILMOUR,-1,76 - 37,"$26,264.00","29,473 / 15",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
36,MAS,Soniia CHEAH,-1,52 - 38,"$3,293.00","29,460 / 12",https://bwfbadminton.com/player/18143/soniia-cheah,18143
37,ESP,Beatriz CORRALES,0,94 - 53,"$23,034.50","29,087 / 16",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
38,USA,Jamie SUBANDHI,0,44 - 37,"$3,837.50","28,895 / 18",https://bwfbadminton.com/player/52771/jamie-subandhi,52771
39,BUL,Linda ZETCHIRI,0,192 - 144,"$30,986.40","28,740 / 16",https://bwfbadminton.com/player/15105/linda-zetchiri,15105
40,FRA,Sashina VIGNES WARAN,-7,118 - 71,"$13,627.00","28,330 / 14",https://bwfbadminton.com/player/18998/sashina-vignes-waran,18998
41,CZE,Kristina GAVNHOLT,-5,142 - 108,"$19,863.50","28,087 / 16",https://bwfbadminton.com/player/51739/kristina-gavnholt,51739
42,GER,Karin SCHNAASE-BEERMANN,-2,135 - 112,"$17,793.80","27,782 / 16",https://bwfbadminton.com/player/51204/karin-schnaase-beermann,51204
43,CAN,Michelle LI,0,125 - 54,"$46,309.50","26,801 / 10",https://bwfbadminton.com/player/84523/michelle-li,84523
44,IRL,Chloe MAGEE,0,128 - 102,"$15,166.75","25,898 / 17",https://bwfbadminton.com/player/89666/chloe-magee,89666
45,CHN,YAO Xue,+12,32 - 17,"$43,770.00","25,680 / 8",https://bwfbadminton.com/player/76908/yao-xue,76908
46,CHN,SUN Yu,-1,44 - 10,"$77,655.00","25,540 / 8",https://bwfbadminton.com/player/92736/sun-yu,92736
47,GER,Olga ROJ,-1,158 - 78,"$21,811.50","24,847 / 11",https://bwfbadminton.com/player/15323/olga-roj,15323
48,INA,Hera DESI,-1,46 - 30,"$11,029.50","24,630 / 9",https://bwfbadminton.com/player/35662/hera-desi,35662
49,SGP,Aiying XING,0,111 - 111,"$24,120.00","24,230 / 11",https://bwfbadminton.com/player/52706/aiying-xing,52706
50,CAN,Kristen TSAI,0,34 - 15,"$2,467.50","24,145 / 10",https://bwfbadminton.com/player/72164/kristen-tsai,72164
51,IND,Arundhati PANTAWANE,0,55 - 36,"$7,952.50","23,970 / 11",https://bwfbadminton.com/player/21036/arundhati-pantawane,21036
52,MAS,TEE Jing Yi,0,50 - 69,"$14,033.50","23,959 / 13",https://bwfbadminton.com/player/53153/tee-jing-yi,53153
53,SUI,Nicole SCHALLER,0,87 - 42,"$4,629.00","23,852 / 13",https://bwfbadminton.com/player/82656/nicole-schaller,82656
54,INA,Yeni ASMARANI,0,21 - 20,"$5,640.00","23,620 / 10",https://bwfbadminton.com/player/97185/yeni-asmarani,97185
55,UKR,Maria ULITINA,0,71 - 39,"$5,705.50","23,469 / 13",https://bwfbadminton.com/player/76349/maria-ulitina,76349
56,SUI,Sabrina JAQUET,-8,83 - 91,"$9,726.50","22,972 / 15",https://bwfbadminton.com/player/54068/sabrina-jaquet,54068
57,INA,Maria Febe KUSUMASTUTI,+1,95 - 72,"$39,289.00","22,710 / 10",https://bwfbadminton.com/player/66974/maria-febe-kusumastuti,66974
58,INA,Millicent WIRANTO,+1,29 - 24,"$2,878.00","22,520 / 12",https://bwfbadminton.com/player/50878/millicent-wiranto,50878
59,MAS,Lyddia Yi Yu CHEAH,+1,71 - 87,"$17,060.50","22,460 / 10",https://bwfbadminton.com/player/52103/lyddia-yi-yu-cheah,52103
60,BUL,Stefani STOEVA,+2,93 - 34,"$6,522.50","22,210 / 14",https://bwfbadminton.com/player/46169/stefani-stoeva,46169
61,SGP,Jiayuan CHEN,0,70 - 70,"$12,932.37","21,940 / 11",https://bwfbadminton.com/player/54698/jiayuan-chen,54698
62,CAN,Nicole GRETHER,+2,222 - 215,"$17,925.89","21,640 / 10",https://bwfbadminton.com/player/3951/nicole-grether,3951
63,RUS,Natalia PERMINOVA,0,60 - 46,"$7,244.50","21,128 / 21",https://bwfbadminton.com/player/78605/natalia-perminova,78605
64,JPN,Nozomi OKUHARA,-8,0 - 0,0,"19,800 / 6",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
65,THA,Pornpawee CHOCHUWONG,0,0 - 0,0,"19,390 / 9",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
66,RUS,Olga ARKHANGELSKAYA,0,0 - 0,0,"19,330 / 12",https://bwfbadminton.com/player/8558/olga-arkhangelskaya,8558
67,SLO,Maja TVRDY,0,0 - 0,0,"19,130 / 15",https://bwfbadminton.com/player/12023/maja-tvrdy,12023
68,CHN,LIU Xin (F),+46,0 - 0,0,"18,790 / 4",https://bwfbadminton.com/player/14398/liu-xin-f,14398
69,JPN,Kana ITO,0,0 - 0,0,"18,780 / 7",https://bwfbadminton.com/player/52064/kana-ito,52064
70,IND,P. C. Thulasi,+1,0 - 0,0,"18,240 / 9",https://bwfbadminton.com/player/75410/p-c-thulasi,75410
71,DEN,Line Højmark KJAERSFELDT,-3,0 - 0,0,"18,175 / 13",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
72,NZL,Michelle CHAN KY,0,0 - 0,0,"18,150 / 11",https://bwfbadminton.com/player/14741/michelle-chan-ky,14741
73,INA,Maziyyah NADHIR,0,0 - 0,0,"18,150 / 10",https://bwfbadminton.com/player/26019/maziyyah-nadhir,26019
74,ISR,Ksenia POLIKARPOVA,0,0 - 0,0,"18,102 / 14",https://bwfbadminton.com/player/67069/ksenia-polikarpova,67069
75,AUT,Simone PRUTSCH,0,0 - 0,0,"18,050 / 22",https://bwfbadminton.com/player/10022/simone-prutsch,10022
76,MAS,Li Lian YANG,0,0 - 0,0,"18,020 / 12",https://bwfbadminton.com/player/63369/li-lian-yang,63369
77,IND,Tanvi LAD,0,0 - 0,0,"17,940 / 10",https://bwfbadminton.com/player/66615/tanvi-lad,66615
78,THA,Salakjit PONSANA,0,0 - 0,0,"17,920 / 10",https://bwfbadminton.com/player/50728/salakjit-ponsana,50728
79,ENG,Sarah WALKER,-9,0 - 0,0,"17,803 / 14",https://bwfbadminton.com/player/34240/sarah-walker,34240
80,NED,YAO Jie,0,0 - 0,0,"17,630 / 6",https://bwfbadminton.com/player/5564/yao-jie,5564
81,NED,Patty STOLZENBACH,0,0 - 0,0,"17,453 / 12",https://bwfbadminton.com/player/53832/patty-stolzenbach,53832
82,TPE,CHENG Chi Ya,+14,0 - 0,0,"17,200 / 7",https://bwfbadminton.com/player/92339/cheng-chi-ya,92339
83,DEN,Karina JORGENSEN,-1,0 - 0,0,"16,850 / 12",https://bwfbadminton.com/player/46896/karina-jorgensen,46896
84,KOR,KIM Hyo Min,-1,0 - 0,0,"16,800 / 8",https://bwfbadminton.com/player/91598/kim-hyo-min,91598
85,ENG,Fontaine Mica WRIGHT,+1,0 - 0,0,"16,240 / 14",https://bwfbadminton.com/player/55536/fontaine-mica-wright,55536
86,FRA,Perrine LE BUHANIC,-1,0 - 0,0,"15,716 / 21",https://bwfbadminton.com/player/50595/perrine-le-buhanic,50595
87,CHN,CHEN Xiao Jia,-8,0 - 0,0,"15,620 / 4",https://bwfbadminton.com/player/16100/chen-xiao-jia,16100
88,CHN,SUO Di,+46,0 - 0,0,"15,350 / 4",https://bwfbadminton.com/player/60835/suo-di,60835
89,JPN,Yuka KUSUNOSE,-1,0 - 0,0,"15,290 / 5",https://bwfbadminton.com/player/86373/yuka-kusunose,86373
90,NZL,Anna RANKIN,+5,0 - 0,0,"15,243 / 17",https://bwfbadminton.com/player/38708/anna-rankin,38708
91,TPE,CHANG Ya Lan,+14,0 - 0,0,"15,040 / 8",https://bwfbadminton.com/player/14865/chang-ya-lan,14865
92,THA,Rawinda PRAJONGJAI,-2,0 - 0,0,"14,990 / 9",https://bwfbadminton.com/player/84669/rawinda-prajongjai,84669
93,INA,Renna SUWARNO,-1,0 - 0,0,"14,510 / 9",https://bwfbadminton.com/player/31679/renna-suwarno,31679
