rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN,LI Xue Rui,0,186 - 43,"$626,110.00","94,150 / 12",https://bwfbadminton.com/player/64643/li-xue-rui,64643
2,CHN,WANG Shixian,0,194 - 55,"$658,775.00","84,320 / 14",https://bwfbadminton.com/player/83064/wang-shixian,83064
3,CHN,WANG Yihan,0,286 - 62,"$738,865.50","80,228 / 13",https://bwfbadminton.com/player/53938/wang-yihan,53938
4,THA,Ratchanok INTANON,0,177 - 80,"$295,955.00","69,328 / 12",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,KOR,SUNG Jihyun,0,167 - 88,"$298,365.00","67,928 / 19",https://bwfbadminton.com/player/76594/sung-jihyun,76594
6,KOR,BAE Yeon Ju,0,169 - 99,"$188,907.50","65,450 / 17",https://bwfbadminton.com/player/22455/bae-yeon-ju,22455
7,TPE,TAI Tzu Ying,0,138 - 85,"$226,905.00","59,649 / 17",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
8,IND,Saina NEHWAL,0,248 - 117,"$570,610.00","56,980 / 14",https://bwfbadminton.com/player/52748/saina-nehwal,52748
9,THA,Porntip BURANAPRASERTSUK,0,153 - 119,"$110,945.00","54,460 / 20",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
10,ESP,Carolina MARIN,0,145 - 51,"$224,481.00","52,670 / 15",https://bwfbadminton.com/player/18228/carolina-marin,18228
11,IND,PUSARLA V. Sindhu,0,124 - 52,"$84,253.00","52,602 / 14",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
12,JPN,Minatsu MITANI,0,89 - 52,"$83,742.50","48,177 / 17",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
13,JPN,Sayaka TAKAHASHI,0,91 - 37,"$65,367.00","48,117 / 16",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
14,CHN,HAN Li,0,61 - 30,"$79,550.00","46,360 / 10",https://bwfbadminton.com/player/78288/han-li,78288
15,THA,Nitchaon JINDAPOL,0,101 - 63,"$62,185.00","45,777 / 17",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
16,JPN,Eriko HIROSE,0,204 - 162,"$102,757.50","44,160 / 15",https://bwfbadminton.com/player/15417/eriko-hirose,15417
17,THA,Busanan ONGBAMRUNGPHAN,0,109 - 49,"$52,695.00","43,350 / 15",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
18,SCO,Kirsty GILMOUR,0,107 - 48,"$26,264.00","42,588 / 16",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
19,CHN,YAO Xue,0,50 - 24,"$43,770.00","42,110 / 8",https://bwfbadminton.com/player/76908/yao-xue,76908
20,CAN,Michelle LI,0,151 - 61,"$46,309.50","41,911 / 17",https://bwfbadminton.com/player/84523/michelle-li,84523
21,HKG,YIP Pui Yin,0,172 - 151,"$101,275.00","41,529 / 17",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
22,SGP,Juan GU,0,133 - 110,"$59,382.12","38,610 / 16",https://bwfbadminton.com/player/53782/juan-gu,53782
23,INA,Lindaweni FANETRI,0,84 - 68,"$44,522.50","37,082 / 14",https://bwfbadminton.com/player/96130/lindaweni-fanetri,96130
24,INA,Bellaetrix MANUPUTTY,0,81 - 55,"$17,891.00","36,500 / 11",https://bwfbadminton.com/player/54248/bellaetrix-manuputty,54248
25,USA,Beiwen ZHANG,0,111 - 61,"$52,001.12","36,410 / 14",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
26,ESP,Beatriz CORRALES,0,122 - 65,"$23,034.50","35,534 / 20",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
27,TPE,PAI Hsiao Ma,0,159 - 116,"$43,567.50","34,340 / 15",https://bwfbadminton.com/player/15509/pai-hsiao-ma,15509
28,CZE,Kristina GAVNHOLT,0,163 - 121,"$19,863.50","32,842 / 16",https://bwfbadminton.com/player/51739/kristina-gavnholt,51739
29,BUL,Linda ZETCHIRI,0,209 - 153,"$30,986.40","32,662 / 14",https://bwfbadminton.com/player/15105/linda-zetchiri,15105
30,INA,Hera DESI,0,59 - 38,"$11,029.50","31,840 / 10",https://bwfbadminton.com/player/35662/hera-desi,35662
31,HKG,CHAN Kaka Tsz Ka,0,78 - 100,"$17,498.50","31,760 / 15",https://bwfbadminton.com/player/52929/chan-kaka-tsz-ka,52929
32,IRL,Chloe MAGEE,0,144 - 115,"$15,166.75","30,685 / 18",https://bwfbadminton.com/player/89666/chloe-magee,89666
33,INA,Aprillia YUSWANDARI,0,82 - 82,"$29,355.00","30,661 / 10",https://bwfbadminton.com/player/15828/aprillia-yuswandari,15828
34,FRA,Sashina VIGNES WARAN,0,136 - 86,"$13,627.00","30,538 / 17",https://bwfbadminton.com/player/18998/sashina-vignes-waran,18998
35,CHN,LIU Xin (F),0,96 - 33,"$138,327.50","30,470 / 5",https://bwfbadminton.com/player/14398/liu-xin-f,14398
36,GER,Karin SCHNAASE-BEERMANN,0,155 - 125,"$17,793.80","30,168 / 16",https://bwfbadminton.com/player/51204/karin-schnaase-beermann,51204
37,CHN,SUN Yu,0,53 - 18,"$77,655.00","29,920 / 8",https://bwfbadminton.com/player/92736/sun-yu,92736
38,BUL,Petya NEDELCHEVA,0,427 - 208,"$76,226.50","29,324 / 15",https://bwfbadminton.com/player/12765/petya-nedelcheva,12765
39,JPN,Kaori IMABEPPU,0,115 - 74,"$47,729.50","29,230 / 11",https://bwfbadminton.com/player/53392/kaori-imabeppu,53392
40,CHN,HUI Xirui,0,26 - 12,"$13,425.00","28,500 / 9",https://bwfbadminton.com/player/76601/hui-xirui,76601
41,TPE,HSU Ya Ching,0,57 - 44,"$23,800.00","28,470 / 15",https://bwfbadminton.com/player/74561/hsu-ya-ching,74561
42,RUS,Natalia PERMINOVA,0,77 - 59,"$7,069.50","28,327 / 19",https://bwfbadminton.com/player/78605/natalia-perminova,78605
43,INA,Maria Febe KUSUMASTUTI,0,109 - 80,"$39,289.00","28,110 / 10",https://bwfbadminton.com/player/66974/maria-febe-kusumastuti,66974
44,SUI,Sabrina JAQUET,0,103 - 104,"$9,726.50","28,087 / 19",https://bwfbadminton.com/player/54068/sabrina-jaquet,54068
45,DEN,Line Højmark KJAERSFELDT,0,85 - 44,"$6,672.50","28,041 / 17",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
46,USA,Jamie SUBANDHI,0,54 - 48,"$3,837.50","27,669 / 16",https://bwfbadminton.com/player/52771/jamie-subandhi,52771
47,GER,Juliane SCHENK,0,384 - 178,"$230,027.85","27,630 / 6",https://bwfbadminton.com/player/13475/juliane-schenk,13475
48,JPN,Yui HASHIMOTO,0,58 - 24,"$61,264.00","27,600 / 9",https://bwfbadminton.com/player/43256/yui-hashimoto,43256
49,BUL,Stefani STOEVA,0,130 - 47,"$6,522.50","27,171 / 18",https://bwfbadminton.com/player/46169/stefani-stoeva,46169
50,MAS,TEE Jing Yi,0,62 - 77,"$14,033.50","27,029 / 11",https://bwfbadminton.com/player/53153/tee-jing-yi,53153
51,RUS,Olga ARKHANGELSKAYA,0,132 - 82,"$8,007.40","26,660 / 17",https://bwfbadminton.com/player/8558/olga-arkhangelskaya,8558
52,DEN,Anna Thea MADSEN,0,84 - 31,"$3,800.00","26,420 / 15",https://bwfbadminton.com/player/50331/anna-thea-madsen,50331
53,TPE,CHENG Chi Ya,0,42 - 30,"$10,516.50","26,130 / 12",https://bwfbadminton.com/player/92339/cheng-chi-ya,92339
54,IND,Arundhati PANTAWANE,0,60 - 47,"$7,952.50","26,120 / 12",https://bwfbadminton.com/player/21036/arundhati-pantawane,21036
55,INA,Febby ANGGUNI,0,73 - 36,"$10,730.87","25,590 / 10",https://bwfbadminton.com/player/66963/febby-angguni,66963
56,HKG,DENG Joy Xuan,0,45 - 18,"$7,350.00","24,920 / 8",https://bwfbadminton.com/player/62313/deng-joy-xuan,62313
57,IND,Tanvi LAD,0,37 - 36,"$6,143.00","24,890 / 14",https://bwfbadminton.com/player/66615/tanvi-lad,66615
58,SGP,Jiayuan CHEN,0,77 - 82,"$12,932.37","24,850 / 14",https://bwfbadminton.com/player/54698/jiayuan-chen,54698
59,CHN,SUO Di,0,37 - 15,"$16,255.00","24,620 / 6",https://bwfbadminton.com/player/60835/suo-di,60835
60,ISR,Ksenia POLIKARPOVA,0,70 - 58,"$6,390.00","24,362 / 14",https://bwfbadminton.com/player/67069/ksenia-polikarpova,67069
61,THA,Sapsiree TAERATTANACHAI,0,104 - 70,"$28,627.50","24,080 / 7",https://bwfbadminton.com/player/67158/sapsiree-taerattanachai,67158
62,BRA,Lohaynny VICENTE,0,62 - 27,"$5,417.50","23,740 / 10",https://bwfbadminton.com/player/74742/lohaynny-vicente,74742
63,JPN,Yuka KUSUNOSE,0,55 - 24,"$10,059.00","23,570 / 7",https://bwfbadminton.com/player/86373/yuka-kusunose,86373
64,INA,Millicent WIRANTO,0,41 - 35,"$2,878.00","23,390 / 14",https://bwfbadminton.com/player/50878/millicent-wiranto,50878
65,IND,P. C. Thulasi,0,45 - 41,"$12,368.50","23,240 / 10",https://bwfbadminton.com/player/75410/p-c-thulasi,75410
66,NZL,Michelle CHAN KY,0,122 - 123,"$3,717.00","22,782 / 14",https://bwfbadminton.com/player/14741/michelle-chan-ky,14741
67,BRA,Fabiana SILVA,0,53 - 52,"$2,790.00","22,662 / 11",https://bwfbadminton.com/player/52908/fabiana-silva,52908
68,DEN,Sandra-Maria JENSEN,0,53 - 37,"$4,463.00","22,137 / 14",https://bwfbadminton.com/player/69707/sandra-maria-jensen,69707
69,UKR,Maria ULITINA,0,83 - 47,"$5,705.50","21,830 / 13",https://bwfbadminton.com/player/76349/maria-ulitina,76349
70,IND,Saili RANE,0,35 - 27,"$4,740.00","21,210 / 11",https://bwfbadminton.com/player/56471/saili-rane,56471
71,JPN,Sayaka SATO,0,0 - 0,0,"21,020 / 10",https://bwfbadminton.com/player/77317/sayaka-sato,77317
72,THA,Pornpawee CHOCHUWONG,0,0 - 0,0,"20,950 / 10",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
73,ENG,Fontaine Mica WRIGHT,0,0 - 0,0,"20,489 / 16",https://bwfbadminton.com/player/55536/fontaine-mica-wright,55536
74,ENG,Sarah WALKER,0,0 - 0,0,"20,452 / 15",https://bwfbadminton.com/player/34240/sarah-walker,34240
75,TPE,LEE Chia Hsin,0,0 - 0,0,"20,400 / 10",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
76,MAS,Sannatasah SANIRU,0,0 - 0,0,"20,360 / 13",https://bwfbadminton.com/player/54151/sannatasah-saniru,54151
77,NZL,Anna RANKIN,0,0 - 0,0,"20,344 / 19",https://bwfbadminton.com/player/38708/anna-rankin,38708
