rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"LUO Ying, LUO Yu",0,109 - 38,"$314,418.74","74,640 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
2,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,115 - 54,"$316,965.87","72,592 / 17","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
3,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,193 - 93,"$395,619.74","72,579 / 18","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
4,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,168 - 76,"$411,589.67","72,380 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
5,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",+1,34 - 11,"$247,052.01","60,240 / 13","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
6,KOR / KOR,"CHANG Ye Na, LEE Sohee",-1,38 - 11,"$190,831.83","59,060 / 13","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
7,NED /  / NED,"Eefje MUSKENS, Selena PIEK",+1,98 - 39,"$91,151.72","54,025 / 23","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
8,CHN / CHN,"MA Jin, TANG Yuanting",-1,43 - 11,"$396,265.00","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
9,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,66 - 38,"$37,373.72","50,750 / 20","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
10,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,172 - 30,"$793,853.62","50,270 / 6","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
