rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,0 - 0,0.0,"95,283 / 21","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
2,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,0 - 0,0.0,"92,472 / 20","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
3,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,0 - 0,0.0,"86,650 / 18","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,0 - 0,0.0,"86,122 / 22","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,0 - 0,0.0,"79,070 / 16","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
6,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,0 - 0,0.0,"76,135 / 21","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
7,CHN / CHN,"DU Yue, LI Yin Hui",0,0 - 0,0.0,"74,029 / 19","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
8,KOR / KOR,"KIM Soyeong, KONG Heeyong",0,0 - 0,0.0,"71,435 / 16","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,0 - 0,0.0,"60,777 / 23","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,0 - 0,0.0,"57,620 / 14","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
11,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,0 - 0,0.0,"57,050 / 18","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
12,CHN / CHN,"LI Wen Mei, ZHENG Yu",0,0 - 0,0.0,"55,840 / 21","https://bwfbadminton.com/player/78837/li-wen-mei,https://bwfbadminton.com/player/85331/zheng-yu","78837, 85331"
13,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",0,0 - 0,0.0,"55,030 / 12","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
14,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",0,0 - 0,0.0,"52,860 / 14","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
15,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",+1,0 - 0,0.0,"47,714 / 18","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
16,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",+2,0 - 0,0.0,"47,343 / 13","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
17,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",-2,0 - 0,0.0,"46,274 / 15","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
18,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",-1,0 - 0,0.0,"45,880 / 16","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
19,IND / IND,"Ashwini PONNAPPA, REDDY N. Sikki",0,0 - 0,0.0,"44,709 / 20","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/17515/reddy-n-sikki","49765, 17515"
20,INA / INA,"Ni Ketut Mahadewi ISTARANI, Rizki Amelia PRADIPTA",0,0 - 0,0.0,"44,706 / 12","https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","84362, 91654"
21,MAS / MAS,"Vivian HOO, YAP Cheng Wen",0,0 - 0,0.0,"44,132 / 21","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/95841/yap-cheng-wen","54149, 95841"
22,NED / NED,"Selena PIEK, Cheryl SEINEN",0,0 - 0,0.0,"43,861 / 17","https://bwfbadminton.com/player/67176/selena-piek,https://bwfbadminton.com/player/70503/cheryl-seinen","67176, 70503"
23,RUS /  / RUS,"Ekaterina MALKOVA, Alina DAVLETOVA",0,0 - 0,0.0,"43,703 / 26","https://bwfbadminton.com/player/81907/ekaterina-malkova,https://bwfbadminton.com/player/72565/alina-davletova","81907, 72565"
24,CHN / CHN,"DONG Wen Jing, FENG Xue Ying",0,0 - 0,0.0,"42,110 / 21","https://bwfbadminton.com/player/64949/dong-wen-jing,https://bwfbadminton.com/player/59576/feng-xue-ying","64949, 59576"
25,DEN /  / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,0 - 0,0.0,"42,057 / 14","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
26,KOR / KOR,"KIM Hyerin, BAEK Ha Na",0,0 - 0,0.0,"41,200 / 9","https://bwfbadminton.com/player/57824/kim-hyerin,https://bwfbadminton.com/player/56706/baek-ha-na","57824, 56706"
27,CAN /  / CAN,"Rachel HONDERICH, Kristen TSAI",0,0 - 0,0.0,"41,182 / 23","https://bwfbadminton.com/player/95664/rachel-honderich,https://bwfbadminton.com/player/72164/kristen-tsai","95664, 72164"
28,ENG / ENG,"Chloe BIRCH, Lauren SMITH",0,0 - 0,0.0,"40,393 / 23","https://bwfbadminton.com/player/50715/chloe-birch,https://bwfbadminton.com/player/80918/lauren-smith","50715, 80918"
