rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"LUO Ying, LUO Yu",+1,111 - 39,"$304,025.00","74,640 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",+2,170 - 76,"$396,789.67","73,330 / 17","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,119 - 55,"$267,572.13","72,592 / 18","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",-3,199 - 96,"$385,108.50","70,379 / 17","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"CHANG Ye Na, LEE Sohee",+2,37 - 10,"$157,418.09","56,710 / 10","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
6,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",+5,37 - 10,"$228,359.51","55,150 / 10","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
7,CHN / CHN,"MA Jin, TANG Yuanting",-1,48 - 12,"$389,635.00","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
8,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",+2,70 - 41,"$34,253.72","52,850 / 20","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
9,NED / NED,"Eefje MUSKENS, Selena PIEK",-1,99 - 41,"$78,860.48","52,755 / 21","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
10,CHN / CHN,"TIAN Qing, ZHAO Yunlei",-5,178 - 35,"$780,869.25","50,270 / 6","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
11,MAS / MAS,"Vivian HOO, WOON Khe Wei",+1,98 - 81,"$70,220.14","48,374 / 18","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
12,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",-3,73 - 51,"$250,601.45","47,430 / 15","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
