rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,163 - 85,"$332,502.26","82,745 / 15","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,152 - 31,"$718,719.25","81,142 / 9","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
3,CHN / CHN,"LUO Ying, LUO Yu",0,85 - 28,"$198,475.00","73,110 / 13","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
4,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,184 - 24,"$1,114,243.75","67,440 / 8","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
5,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,132 - 58,"$343,433.43","66,420 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
6,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,64 - 36,"$241,501.45","64,423 / 15","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
7,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,74 - 38,"$231,637.13","56,697 / 11","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
8,NED / NED,"Eefje MUSKENS, Selena PIEK",0,69 - 24,"$71,029.24","49,467 / 17","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
9,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,98 - 46,"$66,981.22","48,310 / 12","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
10,KOR / KOR,"JUNG Kyung Eun, KIM Ha Na",0,111 - 54,"$211,060.14","47,908 / 8","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/73982/kim-ha-na","16745, 73982"
