rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,145 - 16,"$1,114,243.75","94,605 / 12","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,88 - 41,"$343,433.43","78,176 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,CHN / CHN,"MA Jin, TANG Jin Hua",0,47 - 12,"$492,319.37","75,650 / 12","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/39056/tang-jin-hua","95281, 39056"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,104 - 66,"$332,502.26","67,940 / 17","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"JUNG Kyung Eun, KIM Ha Na",0,83 - 40,"$211,060.14","62,440 / 14","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/73982/kim-ha-na","16745, 73982"
6,INA / INA,"Pia Zebadiah BERNADET, Rizki Amelia PRADIPTA",0,59 - 29,"$84,387.49","56,540 / 18","https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","52730, 91654"
7,KOR / KOR,"CHANG Ye Na, KIM Soyeong",0,25 - 14,"$134,584.99","54,500 / 14","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/55874/kim-soyeong","54361, 55874"
8,THA / THA,"Duanganong AROONKESORN, Kunchala VORAVICHITCHAIKUL",0,142 - 153,"$120,720.00","53,078 / 19","https://bwfbadminton.com/player/50730/duanganong-aroonkesorn,https://bwfbadminton.com/player/50739/kunchala-voravichitchaikul","50730, 50739"
9,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,21 - 13,"$241,501.45","50,580 / 12","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
10,KOR /  / KOR,"GO Ah Ra, YOO Chae Ran",0,36 - 22,"$56,582.48","47,950 / 14","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
11,INA / INA,"Aprilsasi Putri LEJARSAR VARIELLA, Vita MARISSA",0,23 - 13,"$152,191.49","46,830 / 14","https://bwfbadminton.com/player/28745/aprilsasi-putri-lejarsar-variella,https://bwfbadminton.com/player/10360/vita-marissa","28745, 10360"
12,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,38 - 22,"$231,637.13","45,587 / 10","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
13,HKG / HKG,"POON Lok Yan, TSE Ying Suet",0,56 - 63,"$66,284.98","44,024 / 16","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
14,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,69 - 29,"$66,981.22","43,430 / 12","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
15,CHN / CHN,"BAO Yixin, TANG Jin Hua",0,28 - 1,"$553,152.49","41,400 / 5","https://bwfbadminton.com/player/80939/bao-yixin,https://bwfbadminton.com/player/39056/tang-jin-hua","80939, 39056"
16,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,112 - 23,"$718,719.25","40,800 / 5","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
17,NED / NED,"Eefje MUSKENS, Selena PIEK",0,31 - 7,"$71,029.24","38,611 / 11","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
18,SGP / SGP,"Shinta Mulia SARI, Lei YAO",0,134 - 77,"$129,473.74","38,451 / 10","https://bwfbadminton.com/player/52702/shinta-mulia-sari,https://bwfbadminton.com/player/53796/lei-yao","52702, 53796"
19,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,57 - 41,"$65,232.64","36,800 / 9","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
20,MAS / MAS,"Hui Ern NG, Hui Lin NG",0,70 - 41,"$41,367.85","36,080 / 14","https://bwfbadminton.com/player/54801/hui-ern-ng,https://bwfbadminton.com/player/53149/hui-lin-ng","54801, 53149"
21,JPN / JPN,"Yuriko MIKI, Koharu YONEMOTO",0,61 - 38,"$32,379.58","35,730 / 11","https://bwfbadminton.com/player/40090/yuriko-miki,https://bwfbadminton.com/player/26238/koharu-yonemoto","40090, 26238"
22,USA / USA,"Eva LEE, Paula Lynn CAO HOK",0,70 - 42,"$27,952.45","35,505 / 14","https://bwfbadminton.com/player/14814/eva-lee,https://bwfbadminton.com/player/13381/paula-lynn-cao-hok","14814, 13381"
23,GER / GER,"Johanna GOLISZEWSKI, Birgit OVERZIER",0,17 - 20,"$46,868.14","35,165 / 16","https://bwfbadminton.com/player/52280/johanna-goliszewski,https://bwfbadminton.com/player/50851/birgit-overzier","52280, 50851"
24,SCO / BUL,"Imogen BANKIER, Petya NEDELCHEVA",0,35 - 9,"$40,951.60","34,850 / 13","https://bwfbadminton.com/player/51953/imogen-bankier,https://bwfbadminton.com/player/12765/petya-nedelcheva","51953, 12765"
25,DEN / DEN,"Line DAMKJAER KRUSE, Marie ROEPKE",0,58 - 33,"$57,896.05","34,450 / 11","https://bwfbadminton.com/player/46833/line-damkjaer-kruse,https://bwfbadminton.com/player/54447/marie-roepke","46833, 54447"
26,INA / INA,"Gebby Ristiyani IMAWAN, Tiara Rosalia NURAIDAH",0,45 - 40,"$27,341.70","34,440 / 12","https://bwfbadminton.com/player/64124/gebby-ristiyani-imawan,https://bwfbadminton.com/player/58910/tiara-rosalia-nuraidah","64124, 58910"
27,ENG / ENG,"Kate ROBERTSHAW, Heather OLVER",0,30 - 21,"$30,701.13","33,740 / 18","https://bwfbadminton.com/player/60805/kate-robertshaw,https://bwfbadminton.com/player/53851/heather-olver","60805, 53851"
28,ENG / ENG,"Lauren SMITH, Gabrielle ADCOCK",0,26 - 22,"$26,835.26","32,090 / 13","https://bwfbadminton.com/player/80918/lauren-smith,https://bwfbadminton.com/player/62844/gabrielle-adcock","80918, 62844"
29,CHN / CHN,"BAO Yixin, ZHONG Qianxin",0,59 - 15,"$384,384.37","31,590 / 5","https://bwfbadminton.com/player/80939/bao-yixin,https://bwfbadminton.com/player/86765/zhong-qianxin","80939, 86765"
30,TPE / TPE,"CHENG Wen Hsing, HSIEH Pei Chen",0,11 - 14,"$157,132.47","31,585 / 15","https://bwfbadminton.com/player/10947/cheng-wen-hsing,https://bwfbadminton.com/player/52998/hsieh-pei-chen","10947, 52998"
31,CAN / CAN,"Nicole GRETHER, Charmaine REID",0,122 - 91,"$67,263.18","30,860 / 13","https://bwfbadminton.com/player/3951/nicole-grether,https://bwfbadminton.com/player/3156/charmaine-reid","3951, 3156"
32,JPN / USA,"Misato ARATAMA, Megumi TARUNO",0,0 - 0,"$12,325.34","29,840 / 10","https://bwfbadminton.com/player/65865/misato-aratama,https://bwfbadminton.com/player/54532/megumi-taruno","65865, 54532"
33,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,1 - 0,"$50,652.74","29,780 / 17","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
34,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",0,0 - 0,0,"28,590 / 9","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
35,CHN / CHN,"OU Dongni, TANG Yuanting",0,0 - 0,0,"28,590 / 6","https://bwfbadminton.com/player/93929/ou-dongni,https://bwfbadminton.com/player/86088/tang-yuanting","93929, 86088"
36,SCO / SCO,"Jillie COOPER, Kirsty GILMOUR",0,0 - 0,0,"28,466 / 13","https://bwfbadminton.com/player/53127/jillie-cooper,https://bwfbadminton.com/player/48528/kirsty-gilmour","53127, 48528"
37,JPN / JPN,"Miyuki MAEDA, Satoko SUETSUNA",0,0 - 0,0,"27,770 / 5","https://bwfbadminton.com/player/53150/miyuki-maeda,https://bwfbadminton.com/player/50267/satoko-suetsuna","53150, 50267"
38,RUS / ISR,"Irina KHLEBKO, Ksenia POLIKARPOVA",0,0 - 0,0,"26,780 / 16","https://bwfbadminton.com/player/97302/irina-khlebko,https://bwfbadminton.com/player/67069/ksenia-polikarpova","97302, 67069"
