rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"LUO Ying, LUO Yu",0,112 - 39,"$304,025.00","74,640 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,171 - 76,"$396,789.67","73,330 / 17","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,120 - 55,"$267,572.13","72,592 / 18","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,200 - 96,"$385,108.50","70,379 / 17","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,39 - 11,"$157,418.09","56,960 / 11","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
6,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,39 - 11,"$228,359.51","55,960 / 11","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
7,CHN / CHN,"MA Jin, TANG Yuanting",0,49 - 12,"$389,635.00","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
8,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,70 - 42,"$34,253.72","52,850 / 20","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
9,NED / NED,"Eefje MUSKENS, Selena PIEK",0,100 - 41,"$78,860.48","52,755 / 21","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
10,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,179 - 35,"$780,869.25","50,270 / 6","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
11,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,101 - 82,"$70,220.14","48,374 / 19","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
12,JPN /  / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,74 - 51,"$250,601.45","47,430 / 15","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
13,JPN / JPN,"Shizuka MATSUO, Mami NAITO",0,161 - 94,"$152,280.82","47,100 / 16","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
14,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",0,82 - 95,"$76,806.98","46,314 / 20","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
15,KOR / KOR,"GO Ah Ra, YOO Chae Ran",0,69 - 53,"$62,788.72","45,700 / 17","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
16,KOR / KOR,"CHAE YuJung, KIM Soyeong",0,19 - 16,"$59,649.35","45,550 / 14","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
17,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,192 - 62,"$50,652.74","44,680 / 19","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
18,CHN /  / CHN,"WANG Xiaoli, YU Yang (F)",0,204 - 28,"$1,158,023.75","43,130 / 7","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
19,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",0,64 - 50,"$33,456.54","43,060 / 17","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
20,HKG / HKG,"POON Lok Yan, TSE Ying Suet",0,88 - 84,"$82,742.48","41,480 / 15","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
21,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",0,41 - 43,"$36,866.19","41,185 / 20","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
22,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,37 - 33,"$15,640.60","40,050 / 21","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
23,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,54 - 22,"$20,493.11","37,910 / 10","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
24,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",0,16 - 10,"$265,067.01","37,845 / 8","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
25,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,109 - 51,"$120,710.59","37,590 / 10","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
