rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,157 - 83,"$332,502.26","81,365 / 15","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,152 - 31,"$718,719.25","81,142 / 9","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
3,CHN / CHN,"LUO Ying, LUO Yu",0,83 - 27,"$198,475.00","74,060 / 15","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
4,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,132 - 58,"$343,433.43","68,170 / 17","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
5,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,61 - 34,"$241,501.45","63,043 / 15","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
6,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,178 - 22,"$1,114,243.75","61,020 / 7","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
7,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,73 - 37,"$231,637.13","57,887 / 12","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
8,KOR / KOR,"JUNG Kyung Eun, KIM Ha Na",0,111 - 54,"$211,060.14","51,508 / 9","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/73982/kim-ha-na","16745, 73982"
9,NED / NED,"Eefje MUSKENS, Selena PIEK",+2,67 - 23,"$71,029.24","48,427 / 16","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
10,KOR / KOR,"LEE Sohee, SHIN Seungchan",-1,95 - 44,"$66,981.22","48,310 / 12","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
11,KOR / KOR,"CHANG Ye Na, KIM Soyeong",-1,47 - 31,"$134,584.99","47,386 / 10","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/55874/kim-soyeong","54361, 55874"
12,CHN / CHN,"BAO Yixin, TANG Jin Hua",0,57 - 9,"$553,152.49","47,280 / 9","https://bwfbadminton.com/player/80939/bao-yixin,https://bwfbadminton.com/player/39056/tang-jin-hua","80939, 39056"
13,KOR / KOR,"GO Ah Ra, YOO Chae Ran",+3,49 - 35,"$56,582.48","43,299 / 11","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
14,MAS / MAS,"Vivian HOO, WOON Khe Wei",+4,83 - 59,"$65,232.64","41,635 / 12","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
15,JPN / JPN,"Shizuka MATSUO, Mami NAITO",-2,125 - 76,"$147,388.32","41,563 / 11","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
16,INA / INA,"Shendy Puspa IRAWATI, Vita MARISSA",-1,26 - 11,"$168,918.47","41,200 / 12","https://bwfbadminton.com/player/15813/shendy-puspa-irawati,https://bwfbadminton.com/player/10360/vita-marissa","15813, 10360"
17,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-3,142 - 54,"$38,986.00","40,830 / 19","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
18,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",+1,56 - 69,"$75,325.74","39,226 / 14","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
19,USA / USA,"Eva LEE, Paula Lynn CAO HOK",-2,91 - 58,"$27,952.45","38,878 / 18","https://bwfbadminton.com/player/14814/eva-lee,https://bwfbadminton.com/player/13381/paula-lynn-cao-hok","14814, 13381"
20,INA / INA,"Pia Zebadiah BERNADET, Rizki Amelia PRADIPTA",+1,74 - 45,"$84,387.49","38,626 / 12","https://bwfbadminton.com/player/52730/pia-zebadiah-bernadet,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","52730, 91654"
21,CHN / CHN,"OU Dongni, YU Xiao Han",+13,22 - 4,"$91,859.99","37,250 / 7","https://bwfbadminton.com/player/93929/ou-dongni,https://bwfbadminton.com/player/62554/yu-xiao-han","93929, 62554"
22,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",+1,55 - 36,"$27,931.54","37,188 / 13","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
23,GER / GER,"Carla NYENHUIS, Johanna GOLISZEWSKI",-3,44 - 41,"$28,406.25","36,752 / 16","https://bwfbadminton.com/player/61184/carla-nyenhuis,https://bwfbadminton.com/player/52280/johanna-goliszewski","61184, 52280"
24,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",-2,21 - 28,"$34,726.19","36,163 / 17","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
25,HKG / HKG,"CHAN Kaka Tsz Ka, TSE Ying Suet",-1,24 - 32,"$45,553.34","34,243 / 15","https://bwfbadminton.com/player/52929/chan-kaka-tsz-ka,https://bwfbadminton.com/player/61435/tse-ying-suet","52929, 61435"
26,THA / THA,"Duanganong AROONKESORN, Kunchala VORAVICHITCHAIKUL",+2,155 - 167,"$120,720.00","34,128 / 11","https://bwfbadminton.com/player/50730/duanganong-aroonkesorn,https://bwfbadminton.com/player/50739/kunchala-voravichitchaikul","50730, 50739"
27,JPN / JPN,"Ayane KURIHARA, Naru SHINOYA",-2,32 - 12,"$21,223.61","34,010 / 11","https://bwfbadminton.com/player/89285/ayane-kurihara,https://bwfbadminton.com/player/99067/naru-shinoya","89285, 99067"
28,RUS / RUS,"Evgeniya KOSETSKAYA, Ekaterina MALKOVA",-2,29 - 17,"$15,384.75","33,624 / 14","https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,https://bwfbadminton.com/player/81907/ekaterina-malkova","92400, 81907"
29,NED / NED,"Samantha BARNING, Iris TABELING",-2,34 - 28,"$22,970.45","33,542 / 18","https://bwfbadminton.com/player/53833/samantha-barning,https://bwfbadminton.com/player/47517/iris-tabeling","53833, 47517"
30,ENG / ENG,"Heather OLVER, Lauren SMITH",0,28 - 13,"$34,896.75","33,186 / 15","https://bwfbadminton.com/player/53851/heather-olver,https://bwfbadminton.com/player/80918/lauren-smith","53851, 80918"
31,RUS / RUS,"Anastasiia AKCHURINA, Nina VISLOVA",-2,48 - 23,"$70,607.58","31,450 / 14","https://bwfbadminton.com/player/33989/anastasiia-akchurina,https://bwfbadminton.com/player/15311/nina-vislova","33989, 15311"
32,INA / INA,"Dian FITRIANI, Nadya MELATI",0,17 - 14,"$37,589.44","31,250 / 12","https://bwfbadminton.com/player/24370/dian-fitriani,https://bwfbadminton.com/player/52733/nadya-melati","24370, 52733"
33,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",-2,19 - 20,"$11,160.60","30,520 / 14","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
34,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",+3,49 - 24,"$23,391.22","30,340 / 9","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
35,CHN / CHN,"MA Jin, TANG Yuanting",-2,0 - 0,"$389,635.00","29,890 / 4","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
36,INA / INA,"Devi Tika PERMATASARI, Keshya Nurvita HANADIA",+4,0 - 0,0,"29,260 / 9","https://bwfbadminton.com/player/88466/devi-tika-permatasari,https://bwfbadminton.com/player/17156/keshya-nurvita-hanadia","88466, 17156"
37,TUR / TUR,"Neslihan YIGIT, Ozge BAYRAK",-2,0 - 0,0,"29,205 / 14","https://bwfbadminton.com/player/87885/neslihan-yigit,https://bwfbadminton.com/player/94762/ozge-bayrak","87885, 94762"
38,MAS / MAS,"LEE Meng Yean, LIM Yin Loo",-2,0 - 0,0,"28,810 / 12","https://bwfbadminton.com/player/93215/lee-meng-yean,https://bwfbadminton.com/player/67046/lim-yin-loo","93215, 67046"
39,INA / INA,"Suci Rizky ANDINI, Tiara Rosalia NURAIDAH",-1,0 - 0,0,"27,556 / 9","https://bwfbadminton.com/player/10389/suci-rizky-andini,https://bwfbadminton.com/player/58910/tiara-rosalia-nuraidah","10389, 58910"
40,GER / GER,"Birgit OVERZIER, Isabel HERTTRICH",+12,0 - 0,0,"27,360 / 11","https://bwfbadminton.com/player/50851/birgit-overzier,https://bwfbadminton.com/player/98052/isabel-herttrich","50851, 98052"
41,BRA / BRA,"Lohaynny VICENTE, Luana VICENTE",-2,0 - 0,0,"26,930 / 9","https://bwfbadminton.com/player/74742/lohaynny-vicente,https://bwfbadminton.com/player/94010/luana-vicente","74742, 94010"
42,BRA / BRA,"Paula PEREIRA, Fabiana SILVA",-1,0 - 0,0,"26,248 / 11","https://bwfbadminton.com/player/53980/paula-pereira,https://bwfbadminton.com/player/52908/fabiana-silva","53980, 52908"
