rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,174 - 92,"$332,502.26","74,789 / 17","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,CHN / CHN,"LUO Ying, LUO Yu",0,103 - 35,"$198,475.00","73,360 / 15","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
3,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,98 - 44,"$231,637.13","70,942 / 17","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
4,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,151 - 66,"$343,433.43","70,030 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
5,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,161 - 32,"$718,719.25","56,950 / 6","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
6,JPN / JPN,"Reika KAKIIWA, Miyuki MAEDA",0,71 - 44,"$241,501.45","55,650 / 16","https://bwfbadminton.com/player/70308/reika-kakiiwa,https://bwfbadminton.com/player/53150/miyuki-maeda","70308, 53150"
7,CHN / CHN,"WANG Xiaoli, YU Yang (F)",0,189 - 27,"$1,114,243.75","54,130 / 8","https://bwfbadminton.com/player/14393/wang-xiaoli,https://bwfbadminton.com/player/51667/yu-yang-f","14393, 51667"
8,CHN / CHN,"MA Jin, TANG Yuanting",0,42 - 12,"$336,755.00","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
9,NED / NED,"Eefje MUSKENS, Selena PIEK",0,85 - 35,"$71,029.24","51,745 / 19","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
10,MAS / MAS,"Vivian HOO, WOON Khe Wei",0,93 - 69,"$65,232.64","49,424 / 18","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
11,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",0,69 - 80,"$75,325.74","46,314 / 18","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
12,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,61 - 35,"$23,391.22","46,290 / 17","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
13,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,166 - 60,"$38,986.00","46,030 / 16","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
14,JPN / JPN,"Shizuka MATSUO, Mami NAITO",0,141 - 86,"$147,388.32","44,620 / 14","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
15,KOR / KOR,"GO Ah Ra, YOO Chae Ran",+1,62 - 46,"$56,582.48","42,490 / 13","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
16,KOR / KOR,"LEE Sohee, SHIN Seungchan",+1,101 - 50,"$66,981.22","41,860 / 12","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
17,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",+3,30 - 29,"$11,160.60","40,620 / 20","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
18,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",+1,28 - 38,"$34,726.19","39,895 / 19","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
19,MAS / MAS,"Amelia Alicia ANSCELLY, SOONG Fie Cho",-1,61 - 45,"$27,931.54","39,230 / 16","https://bwfbadminton.com/player/52081/amelia-alicia-anscelly,https://bwfbadminton.com/player/55470/soong-fie-cho","52081, 55470"
20,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",+2,11 - 9,"$211,337.64","37,845 / 8","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
