rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,42 - 6,"$989,580.61","89,578 / 12","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,67 - 17,"$583,894.38","75,770 / 10","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,290 - 98,"$704,307.12","72,719 / 15","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,138 - 71,"$244,282.85","69,882 / 15","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
5,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",0,108 - 45,"$188,003.48","66,501 / 13","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
6,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,56 - 27,"$223,901.87","62,768 / 15","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
7,MAS / MAS,"Thien How HOON, TAN Wee Kiong",0,67 - 43,"$117,943.60","60,770 / 14","https://bwfbadminton.com/player/15697/thien-how-hoon,https://bwfbadminton.com/player/52071/tan-wee-kiong","15697, 52071"
8,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",0,26 - 13,"$393,415.23","59,680 / 14","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
9,INA / INA,"Marcus Fernaldi GIDEON, Markis KIDO",0,35 - 17,"$255,277.47","59,380 / 15","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/50420/markis-kido","26394, 50420"
10,CHN / CHN,"LIU Xiaolong, QIU Zihan",0,93 - 64,"$185,273.73","57,813 / 13","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
11,ENG / ENG,"Chris ADCOCK, Andrew ELLIS",0,76 - 63,"$62,200.42","49,136 / 16","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/54413/andrew-ellis","70333, 54413"
12,INA / INA,"Angga PRATAMA, Rian Agung SAPUTRO",0,91 - 56,"$109,903.76","48,550 / 12","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/60692/rian-agung-saputro","61855, 60692"
13,CHN / CHN,"CHAI Biao, HONG Wei",0,34 - 11,"$292,629.99","48,434 / 9","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
14,THA / THA,"Maneepong JONGJIT, Nipitphon PHUANGPHUAPET",0,41 - 25,"$79,543.08","46,925 / 17","https://bwfbadminton.com/player/67172/maneepong-jongjit,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","67172, 30342"
15,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",0,132 - 95,"$124,585.59","46,830 / 16","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
16,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,66 - 32,"$56,210.23","45,171 / 16","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
17,MAS /  / MAS,"LIM Khim Wah, GOH V Shem",0,67 - 38,"$120,981.86","44,961 / 10","https://bwfbadminton.com/player/54171/lim-khim-wah,https://bwfbadminton.com/player/54805/goh-v-shem","54171, 54805"
18,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",0,78 - 29,"$98,791.15","44,276 / 18","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
19,GER / GER,"Michael FUCHS, Johannes SCHOETTLER",0,17 - 17,"$62,635.38","41,002 / 17","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/51797/johannes-schoettler","51263, 51797"
20,INA / INA,"Berry ANGRIAWAN, Ricky KARANDASUWARDI",0,23 - 16,"$52,935.54","40,120 / 14","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","23374, 66493"
21,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",0,140 - 58,"$99,359.74","39,465 / 13","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
22,TPE / TPE,"CHEN Hung Ling, LU Chia Pin",0,39 - 26,"$58,635.61","39,157 / 16","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/86722/lu-chia-pin","53613, 86722"
