rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,98 - 16,"$989,580.61","96,080 / 16","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,106 - 28,"$583,894.38","78,417 / 15","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"FU Haifeng, ZHANG Nan",0,55 - 18,"$483,951.88","76,937 / 15","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
4,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,330 - 108,"$704,307.12","75,790 / 12","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
5,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,177 - 90,"$244,282.85","69,697 / 18","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
6,CHN / CHN,"CHAI Biao, HONG Wei",0,63 - 26,"$292,629.99","69,485 / 17","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
7,CHN / CHN,"LIU Xiaolong, QIU Zihan",0,119 - 81,"$185,273.73","63,020 / 15","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
8,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,77 - 45,"$223,901.87","58,491 / 17","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
9,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",+1,49 - 25,"$393,415.23","58,260 / 11","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
10,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",-1,105 - 44,"$98,791.15","57,417 / 18","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
11,INA / INA,"Angga PRATAMA, Ricky KARANDASUWARDI",0,28 - 13,"$99,623.09","54,290 / 14","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","61855, 66493"
12,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",+2,126 - 58,"$188,003.48","50,369 / 13","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
13,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",-1,168 - 76,"$99,359.74","48,878 / 19","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
14,MAS / MAS,"GOH V Shem, TAN Wee Kiong",-1,41 - 23,"$125,690.59","47,498 / 16","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
15,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",0,148 - 112,"$124,585.59","44,511 / 18","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
16,DEN /  / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,82 - 51,"$40,355.75","43,636 / 19","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
17,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,76 - 24,"$61,917.50","43,120 / 10","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
18,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,84 - 50,"$56,210.23","43,010 / 17","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
19,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",0,44 - 39,"$16,420.60","41,580 / 20","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
20,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",0,19 - 13,"$38,344.95","40,646 / 14","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
21,JPN / JPN,"Kenta KAZUNO, Kazushi YAMADA",+1,44 - 16,"$48,596.99","40,580 / 13","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/54025/kazushi-yamada","53161, 54025"
22,CHN / CHN,"CAI Yun, LU Kai",-1,23 - 15,"$347,816.88","40,150 / 11","https://bwfbadminton.com/player/50251/cai-yun,https://bwfbadminton.com/player/28549/lu-kai","50251, 28549"
