rank,rank_change,prev_rank,country,player1,player2,member_id1,member_id2,points,tournaments,profile_link1,profile_link2
24,3,27,INA/INA,Wahyu Nayaka ARYA PANGKARYANIRA,Ade Yusuf SANTOSO,59822,74945,37640,9,https://bwf.tournamentsoftware.com/player-profile/1075D500-8AAF-42C2-A210-2F113AEEB15E,https://bwf.tournamentsoftware.com/player-profile/12E6EB42-FC01-4896-AC2C-594A068C8D1E
25,-2,23,DEN/DEN,Mathias CHRISTIANSEN,David DAUGAARD,99521,59436,37620,14,https://bwf.tournamentsoftware.com/player-profile/2D22F559-5661-4753-BBD7-B8F7E29DFA69,https://bwf.tournamentsoftware.com/player-profile/9BEB9AA5-8842-4877-8213-E14E60DE5DCC
26,-4,22,KOR/KOR,CHUNG Eui Seok,KIM DukYoung,99472,93611,37357,15,https://bwf.tournamentsoftware.com/player-profile/B3329EC4-D991-4420-9600-A6746DCA8D08,https://bwf.tournamentsoftware.com/player-profile/AA14A88B-DB07-40D0-B1EB-8F64D70251F3
27,6,33,INA/INA,Hendra SETIAWAN,Mohammad AHSAN,51074,52749,35830,8,https://bwf.tournamentsoftware.com/player-profile/6DF78DE2-EE8D-4C31-A7FF-66BE2FCEE6A7,https://bwf.tournamentsoftware.com/player-profile/8EDADE5C-6AB4-4BFD-88E3-E27D9757754E
28,4,32,CHN/CHN,HAN Cheng Kai,ZHOU Hao Dong,66491,61160,35756,11,https://bwf.tournamentsoftware.com/player-profile/FBB85AC2-16DE-4AB0-8657-2B5A28317C8B,https://bwf.tournamentsoftware.com/player-profile/2F7879BF-6AEC-441E-A81A-20A6030BACA0
29,-1,28,IND/IND,ATTRI Manu,REDDY B. Sumeeth,59803,24172,35142,20,https://bwf.tournamentsoftware.com/player-profile/3B0C28FD-0B86-4827-A269-910BAAE7244C,https://bwf.tournamentsoftware.com/player-profile/EA6CD83C-C2E8-45AE-84B0-0C9D195EA879
30,-6,24,GER/GER,Mark LAMSFUSS,Marvin SEIDEL,68045,64909,34980,17,https://bwf.tournamentsoftware.com/player-profile/7F548F9D-D362-4CBF-B10A-EEFC9B9DC40F,https://bwf.tournamentsoftware.com/player-profile/B71C5AED-D219-4EC9-AA20-4CFBDDA5C1C6
31,-5,26,GER/GER,Jones Ralfy JANSEN,Josche ZURWONNE,88726,55514,34937,17,https://bwf.tournamentsoftware.com/player-profile/C4301ECB-7857-4A20-8675-5FF9FA1FF5A3,https://bwf.tournamentsoftware.com/player-profile/5701F77F-B6FE-4A7E-841B-D6B3B7D67CB4
32,-3,29,INA/INA,Mohammad AHSAN,Rian Agung SAPUTRO,52749,60692,33898,6,https://bwf.tournamentsoftware.com/player-profile/8EDADE5C-6AB4-4BFD-88E3-E27D9757754E,https://bwf.tournamentsoftware.com/player-profile/F5655966-2713-4CE0-A285-C0D7C613E050
33,4,37,NED/NED,Jelle MAAS,Robin TABELING,93455,66357,33780,14,https://bwf.tournamentsoftware.com/player-profile/2DB04B2E-405B-4C47-B120-AB7423FBBE0F,https://bwf.tournamentsoftware.com/player-profile/8C466B17-0403-42B1-AE13-E91618801BD5
34,-3,31,CAN/CAN,Jason Anthony HO-SHUE,Nyl YAKURA,93791,25322,33753,12,https://bwf.tournamentsoftware.com/player-profile/FDC6DB98-868F-4CD6-9410-3C51D9B154C3,https://bwf.tournamentsoftware.com/player-profile/A7720872-FA00-4D22-BE86-114F806BCBD6
35,7,42,CHN/CHN,HUANG Kai Xiang,WANG Yi Lyu,83797,99452,32930,7,https://bwf.tournamentsoftware.com/player-profile/EDFA9F69-89DF-4D0F-9479-2F49B3BA9151,https://bwf.tournamentsoftware.com/player-profile/AE40FC32-8C55-4160-87F0-AB76DDEF1DE4
36,-1,35,DEN/DEN,Kasper ANTONSEN,Niclas NOHR,62261,64188,32400,15,https://bwf.tournamentsoftware.com/player-profile/79354A65-EA02-4863-B2C0-F5347B92960B,https://bwf.tournamentsoftware.com/player-profile/6293D34B-0549-4A09-9ED9-C8CC1F74CEB2
37,-3,34,KOR/KOR,KIM WonHo,SEO Seungjae,61444,66513,32269,10,https://bwf.tournamentsoftware.com/player-profile/B2218ADB-5031-4EFE-8212-9B758C9C4838,https://bwf.tournamentsoftware.com/player-profile/65814755-C54A-4785-BD36-FECC9E4DBADD
38,-2,36,IND/IND,M.R. ARJUN,Ramchandran SHLOK,98935,75231,31428,15,https://bwf.tournamentsoftware.com/player-profile/2B0560CE-7323-4AB1-9EC9-74225E23F5A0,https://bwf.tournamentsoftware.com/player-profile/C90C5B2B-0CD9-4075-8965-C65E1B401527
39,-1,38,THA/THA,Dechapol PUAVARANUKROH,Kittinupong KEDREN,61731,73633,29812,15,https://bwf.tournamentsoftware.com/player-profile/A44699D2-FF78-42BD-BDA9-A9C8EF7DDAB9,https://bwf.tournamentsoftware.com/player-profile/BCC0ED78-37BE-4836-9A98-2C0FD6084521
40,-1,39,ENG/ENG,Ben LANE,Sean VENDY,76278,72478,29796,13,https://bwf.tournamentsoftware.com/player-profile/9A2F39F8-4425-473E-A732-9AAA24AC929D,https://bwf.tournamentsoftware.com/player-profile/876AA3A8-CE12-46E8-AB24-6B366877E7F9
41,-1,40,HKG/HKG,OR Chin Chung,TANG Chun Man,75069,77689,29445,10,https://bwf.tournamentsoftware.com/player-profile/5F5A301E-6599-40EF-AFE9-07DA98CA198C,https://bwf.tournamentsoftware.com/player-profile/43DB4EB1-CCCD-43A4-BF56-E3347E6DB021
42,-1,41,THA/THA,Bodin ISARA,Nipitphon PHUANGPHUAPET,75983,30342,28270,8,https://bwf.tournamentsoftware.com/player-profile/9AA24983-8833-41FD-8DA9-8187E1161322,https://bwf.tournamentsoftware.com/player-profile/9B99E110-3D94-435D-B2DF-D3523CB2A354
43,0,43,CAN/ENG,Peter BRIGGS,Tom WOLFENDEN,29622,94003,26884,15,https://bwf.tournamentsoftware.com/player-profile/6ABF822B-4EF5-4C41-B412-BE66502A213B,https://bwf.tournamentsoftware.com/player-profile/8D2C37E7-9672-4CDE-888A-7D842ED6CA7C
44,0,44,MAS/MAS,CHOOI Kah Ming,LOW Juan Shen,65113,93757,26630,10,https://bwf.tournamentsoftware.com/player-profile/6DE3FB3E-8CC7-434D-B9A9-902AB1714AD0,https://bwf.tournamentsoftware.com/player-profile/448541E0-ECEB-4E66-A1AB-BA18250AA34B
45,0,45,NED/NED,Jacco ARENDS,Ruben JILLE,67175,93858,26290,16,https://bwf.tournamentsoftware.com/player-profile/7A0B8B37-2967-418C-B4A0-9CE8BE85B856,https://bwf.tournamentsoftware.com/player-profile/A9EC3C1E-8FB7-4562-AEDE-A305941BF2CB
46,11,57,INA/INA,Angga PRATAMA,Ricky KARANDASUWARDI,61855,66493,25670,6,https://bwf.tournamentsoftware.com/player-profile/DCCD832A-3279-4E77-8CA5-6D354FE1143E,https://bwf.tournamentsoftware.com/player-profile/5E4B1452-A70F-486D-A26F-CF4415DA13B0
47,1,48,MAS/MAS,Aaron CHIA,SOH Wooi Yik,56203,99389,24912,8,https://bwf.tournamentsoftware.com/player-profile/4AA2A824-4927-418E-8670-4414838C8784,https://bwf.tournamentsoftware.com/player-profile/9B88428D-188B-4A36-9129-EF58585DAB37
48,-1,47,FRA/FRA,Bastian KERSAUDY,Julien MAIO,96121,73323,24904,13,https://bwf.tournamentsoftware.com/player-profile/615B7880-58FE-4AF0-8513-38ACE3232CDB,https://bwf.tournamentsoftware.com/player-profile/7B29075D-FDFA-47B3-8BAB-14EC0798230D
49,-3,46,RUS/RUS,Konstantin ABRAMOV,Alexandr ZINCHENKO,60635,65143,24033,13,https://bwf.tournamentsoftware.com/player-profile/437BD33C-C996-4D5B-9FCA-221BEF9652FC,https://bwf.tournamentsoftware.com/player-profile/B74B4CF2-3624-4A80-AA77-90C77CC18824
50,-1,49,USA/USA,Phillip CHEW,Ryan CHEW,36299,93167,24023,14,https://bwf.tournamentsoftware.com/player-profile/5E779CA7-5532-4CDA-AF60-31A463306B83,https://bwf.tournamentsoftware.com/player-profile/2FE20636-8DC7-4366-BCDD-D1569A75D949
51,0,51,THA/THA,Inkarat APISUK,Tanupat VIRIYANGKURA,92863,74233,23750,12,https://bwf.tournamentsoftware.com/player-profile/2D9CA60E-7163-4929-869C-982DCA0C8B67,https://bwf.tournamentsoftware.com/player-profile/C7F097DA-CDB0-4A5B-A6D3-703548481EA3
52,0,52,KOR/KOR,KANG Minhyuk,KIM WonHo,77262,61444,23317,6,https://bwf.tournamentsoftware.com/player-profile/01453576-B58B-4F2B-A181-84D4E75F8A94,https://bwf.tournamentsoftware.com/player-profile/B2218ADB-5031-4EFE-8212-9B758C9C4838
53,0,53,DEN/DEN,Mathias BAY-SMIDT,Frederik SØGAARD,83680,57731,22660,11,https://bwf.tournamentsoftware.com/player-profile/339CDDFA-7B64-4917-8246-CEF708551287,https://bwf.tournamentsoftware.com/player-profile/A8E83FD7-CEAE-4166-91F4-75E24BD292E4
54,4,58,IND/IND,KONA Tarun,Saurabh SHARMA,78073,63027,22600,11,https://bwf.tournamentsoftware.com/player-profile/C1458A41-9A68-45CF-BBB5-8520A83D4E89,https://bwf.tournamentsoftware.com/player-profile/0AEF5A12-EC1E-473D-ACA2-404181A37C9C
55,-5,50,POL/POL,Milosz BOCHAT,Adam CWALINA,72701,15358,22159,10,https://bwf.tournamentsoftware.com/player-profile/CFA85C33-3664-43D6-B27E-7BEE785E991C,https://bwf.tournamentsoftware.com/player-profile/766D0EA2-3C64-46FB-9987-EC88A0891B79
56,-2,54,IND/IND,Francis ALWIN,K. Nandagopal,55444,74005,21890,9,https://bwf.tournamentsoftware.com/player-profile/BD04F508-90B1-450C-B0A6-92011164A4AE,https://bwf.tournamentsoftware.com/player-profile/B3CE521B-B5C0-442E-8D66-5F819B957323
57,-2,55,SCO/SCO,Alexander DUNN,Adam HALL,67922,85159,21820,12,https://bwf.tournamentsoftware.com/player-profile/D0015893-26B2-4C60-97B1-1CF1EE73C8FA,https://bwf.tournamentsoftware.com/player-profile/AF610B05-D057-4C84-B769-25A636A67636
58,-2,56,MAS/MAS,SHIA Chun Kang,TAN Wee Gieen,66114,67677,21530,9,https://bwf.tournamentsoftware.com/player-profile/9D63FA02-BA81-4CFC-856B-70BB5107AF04,https://bwf.tournamentsoftware.com/player-profile/83062900-C545-49D0-832A-F11E25689687
59,0,59,INA/INA,Sabar Karyaman GUTAMA,Frengky Wijaya PUTRA,87432,88126,20670,8,https://bwf.tournamentsoftware.com/player-profile/49D60454-B26D-40E7-AA44-5CC2E6CA4633,https://bwf.tournamentsoftware.com/player-profile/6A88DB15-F281-404B-85BE-1F18F91EB497
60,1,61,INA/MAS,Hendra SETIAWAN,TAN Boon Heong,51074,52703,20000,6,https://bwf.tournamentsoftware.com/player-profile/6DF78DE2-EE8D-4C31-A7FF-66BE2FCEE6A7,https://bwf.tournamentsoftware.com/player-profile/68C7E441-2474-4690-BB06-4FEA0A8B91DC
61,1,62,BEL/BEL,Matijs DIERICKX,Freek GOLINSKI,93750,55486,19582,13,https://bwf.tournamentsoftware.com/player-profile/B1EB6300-0B8F-41BE-93B6-50407C21D8BB,https://bwf.tournamentsoftware.com/player-profile/680D101B-43D4-4239-9CE9-5966B1850BC0
62,1,63,TPE/TPE,PO Li-Wei,YANG Ming-Tse,79052,60516,18920,10,https://bwf.tournamentsoftware.com/player-profile/B97B148A-4EB4-4B41-9E44-5E943B44374A,https://bwf.tournamentsoftware.com/player-profile/09193E00-4711-4D4A-8BE0-5C556AAE4B18
63,1,64,IND/IND,Arun GEORGE,Sanyam SHUKLA,88003,82602,18759,11,https://bwf.tournamentsoftware.com/player-profile/E337492F-89B8-40D3-B4E5-3C44D62377CD,https://bwf.tournamentsoftware.com/player-profile/BD7B76AF-A214-4B1F-81BD-A0EF64458A18
64,1,65,CHN/CHN,CHAI Biao,WANG Ze Kang,96784,82666,18390,6,https://bwf.tournamentsoftware.com/player-profile/500CDBCA-03DC-4A89-BB3A-AAD1D62C966B,https://bwf.tournamentsoftware.com/player-profile/F1D7F5D2-C2A9-40DF-81F9-637FCF7FFD90
65,1,66,KOR/KOR,CHOI Hyuk Gyun,PARK Kyung Hoon,94757,90746,18060,9,https://bwf.tournamentsoftware.com/player-profile/A33C4FF5-FCA2-4A38-8EE2-D323D401D67D,https://bwf.tournamentsoftware.com/player-profile/33063212-0E16-4B5B-B59A-8B39D168C8F9
66,-6,60,RUS/RUS,Evgenij DREMIN,Denis GRACHEV,11606,53663,17774,8,https://bwf.tournamentsoftware.com/player-profile/01D5BF6E-7765-434E-A67D-2895F7BC80BE,https://bwf.tournamentsoftware.com/player-profile/301A6A80-42D2-4D13-AA98-176332DA895C
67,0,67,JOR/JOR,Bahaedeen Ahmad ALSHANNIK,Mohd Naser Mansour NAYEF,95425,53490,17550,11,https://bwf.tournamentsoftware.com/player-profile/1D1A113C-59C5-4C73-B00A-DA7BC4EBAD92,https://bwf.tournamentsoftware.com/player-profile/009A14E4-3F89-43D1-9D60-12E7860B42C9
68,0,68,MAS/MAS,GOH Sze Fei,Nur IZZUDDIN,90768,94814,17381,8,https://bwf.tournamentsoftware.com/player-profile/9106B4C8-0D56-487D-A57A-BD8854C86907,https://bwf.tournamentsoftware.com/player-profile/19FF8DA4-D9DB-40B9-8FCA-6A13D299401C
69,0,69,JPN/JPN,Keiichiro MATSUI,Yoshinori TAKEUCHI,74324,89680,17210,7,https://bwf.tournamentsoftware.com/player-profile/7AE3615A-8EDD-48B5-A9D5-A5004FFB8404,https://bwf.tournamentsoftware.com/player-profile/C2AC6AE2-4E23-444F-B70E-DE5CDDB11B81
70,0,70,MAS/MAS,ONG Yew Sin,TAN Wee Kiong,84064,52071,16810,4,https://bwf.tournamentsoftware.com/player-profile/427CBBCD-1482-4114-A89D-7DCADFB0CF74,https://bwf.tournamentsoftware.com/player-profile/D5108C6D-9FC3-42ED-A458-C503790E140B
71,0,71,FRA/FRA,Thom GICQUEL,Ronan LABAR,68544,22038,16599,7,https://bwf.tournamentsoftware.com/player-profile/63016765-6D15-4756-880B-EBBF87DA029C,https://bwf.tournamentsoftware.com/player-profile/BE78B791-1966-46B5-B4AB-4C5A353F4CA8
72,0,72,IND/IND,Kapil CHAUDHARY,Brijesh YADAV,90539,74996,16220,11,https://bwf.tournamentsoftware.com/player-profile/A03DB9F0-2313-48C3-A7A3-EF4A12E3BD99,https://bwf.tournamentsoftware.com/player-profile/874B7C82-A9D4-4F92-B4FB-5698F24C329F
73,0,73,CHN/CHN,OU Xuan Yi,REN Xiang Yu,58241,84812,15900,5,https://bwf.tournamentsoftware.com/player-profile/5D1C1D34-C804-43FE-BB8C-D4C04ECFEB5E,https://bwf.tournamentsoftware.com/player-profile/DC1AB5C1-DE98-43AD-B169-07D47E7A0439
74,0,74,DEN/DEN,Joel EIPE,Philip SEERUP,67894,65516,15840,7,https://bwf.tournamentsoftware.com/player-profile/5886834F-FBAD-4EFF-B070-D89C85FE070C,https://bwf.tournamentsoftware.com/player-profile/37CE7BDD-A588-42F6-9084-A34B5BC03A6D
75,0,75,DEN/DEN,Jeppe BAY,Rasmus KJÆR,69316,64729,15510,9,https://bwf.tournamentsoftware.com/player-profile/0F1E517A-2A32-4C0F-93A0-B29E230321D7,https://bwf.tournamentsoftware.com/player-profile/EA55EEF1-91A9-4C16-9CC0-AE2F29C9329F
76,0,76,MAS/MAS,GOH V Shem,TEO Ee Yi,54805,99066,15050,5,https://bwf.tournamentsoftware.com/player-profile/17EE3062-7C2F-422C-AEEF-2DF357D585C3,https://bwf.tournamentsoftware.com/player-profile/9EF4470F-48C6-49D6-8F59-1CB59944B416
77,0,77,MRI/MRI,Aatish LUBAH,Georges Julien PAUL,66071,64839,14885,10,https://bwf.tournamentsoftware.com/player-profile/C740BD12-F4E0-456D-A556-766C70A92027,https://bwf.tournamentsoftware.com/player-profile/21637069-7CDA-4199-AD94-2B4F601FA3B0
78,0,78,INA/INA,Angga PRATAMA,Rian Agung SAPUTRO,61855,60692,14653,5,https://bwf.tournamentsoftware.com/player-profile/DCCD832A-3279-4E77-8CA5-6D354FE1143E,https://bwf.tournamentsoftware.com/player-profile/F5655966-2713-4CE0-A285-C0D7C613E050
79,0,79,DEN/DEN,Frederik COLBERG,Rasmus FLADBERG,92294,70937,14610,5,https://bwf.tournamentsoftware.com/player-profile/8D535DA0-6837-438E-8145-B468BCF0BEAF,https://bwf.tournamentsoftware.com/player-profile/030541B7-F577-4E7E-9E25-FD82D77BF8EF
80,0,80,INA/INA,Akbar Bintang CAHYONO,Moh Reza Pahlevi ISFAHANI,87128,86136,14490,5,https://bwf.tournamentsoftware.com/player-profile/2665891E-D9A7-4BBE-8B94-3936868DD3CD,https://bwf.tournamentsoftware.com/player-profile/E89BB2AA-D6D6-49CE-85A9-E72D872B60A1
81,0,81,SCO/SCO,Martin CAMPBELL,Patrick MACHUGH,42181,75235,14450,9,https://bwf.tournamentsoftware.com/player-profile/A949A1F0-43EB-4C12-91F0-7165E77813C6,https://bwf.tournamentsoftware.com/player-profile/17968F3A-2E43-4EE3-B27C-23A753A3D38C
82,0,82,PER/PER,Jose GUEVARA,Daniel LA TORRE REGAL,58402,72923,14330,9,https://bwf.tournamentsoftware.com/player-profile/AEB048D5-5661-46A5-956D-5C45291F11D3,https://bwf.tournamentsoftware.com/player-profile/AD34A016-C6C3-4D6D-8B8E-D685CA28C9F8
83,0,83,MEX/MEX,Job CASTILLO,Lino MUNOZ,93101,96461,14320,9,https://bwf.tournamentsoftware.com/player-profile/A854613F-DD95-4821-A7C6-E0D3D2A87DF3,https://bwf.tournamentsoftware.com/player-profile/C0D66387-DB87-41AC-96FB-B4A9BC390C48
84,0,84,JPN/JPN,Mahiro KANEKO,Yunosuke KUBOTA,74932,81522,13990,8,https://bwf.tournamentsoftware.com/player-profile/ACDDC5CC-F08C-463B-9B4C-2B309D91BC39,https://bwf.tournamentsoftware.com/player-profile/D40DB22C-300E-4773-88AD-4AEA0AC9F5AA
85,0,85,CHN/CHN,DI Zi Jian,WANG Chang,87985,55414,13790,6,https://bwf.tournamentsoftware.com/player-profile/1CD263FA-FC2F-442B-B970-8A5784F5FBB7,https://bwf.tournamentsoftware.com/player-profile/B8AEC15D-A098-4780-ACA0-463D6C3EC08E
86,0,86,VIE/VIE,Minh BAO,Bao Duc DUONG,58193,54667,13770,11,https://bwf.tournamentsoftware.com/player-profile/93122EB9-A3C6-432E-A934-3E404B5A98BF,https://bwf.tournamentsoftware.com/player-profile/A4084943-ED79-488E-860A-C46D79F7D919
87,0,87,JPN/JPN,Hiroki OKAMURA,Masayuki ONODERA,86479,91060,13640,7,https://bwf.tournamentsoftware.com/player-profile/1160DA09-E46B-43A5-ACBC-63244FD88843,https://bwf.tournamentsoftware.com/player-profile/7FBDD80A-F1F4-4C4F-80F4-BB0223DB1897
88,0,88,CUB/CUB,Osleni GUERRERO,Leodannis MARTINEZ PALACIO,52364,50573,13520,7,https://bwf.tournamentsoftware.com/player-profile/9D87000D-56BF-4614-98D0-265DFB550D56,https://bwf.tournamentsoftware.com/player-profile/B55DE000-642B-4086-A8DD-3498BCAF66EA
89,0,89,BUL/BUL,Peyo BOICHINOV,Ivan PANEV,55206,58231,12960,12,https://bwf.tournamentsoftware.com/player-profile/7E4DD09D-1948-4E16-A92F-044439065270,https://bwf.tournamentsoftware.com/player-profile/2E337380-74D2-465E-955D-6B1A316A59F9
90,0,90,THA/THA,Maneepong JONGJIT,Nanthakarn YORDPHAISONG,67172,77912,12900,3,https://bwf.tournamentsoftware.com/player-profile/D3B03D47-8BCF-472E-ACAE-FC6C9C123506,https://bwf.tournamentsoftware.com/player-profile/9128B953-0890-40CE-AD9A-CB322E6C8228
91,0,91,TPE/TPE,CHANG Ko-Chi,LU Chia Pin,68681,86722,12740,6,https://bwf.tournamentsoftware.com/player-profile/A88353C6-382A-41AA-81A5-E83DE780F45D,https://bwf.tournamentsoftware.com/player-profile/7CEEDA0F-5A40-4E77-8A28-D32A195CE5D9
92,0,92,GUA/GUA,SOLIS JONATHAN,Rodolfo RAMIREZ,25684,52347,12650,5,https://bwf.tournamentsoftware.com/player-profile/E7B14813-0A58-40B7-BA72-593F9179F349,https://bwf.tournamentsoftware.com/player-profile/4D346FCD-A9E2-48FF-9538-276D829DDCB3
93,1,94,GER/GER,Peter KAESBAUER,Johannes PISTORIUS,54440,55753,12520,10,https://bwf.tournamentsoftware.com/player-profile/E353EB82-43B7-40B2-992E-9C5A8008ADF5,https://bwf.tournamentsoftware.com/player-profile/4A54DEBE-66E4-4498-94FF-460A9B6032DF
94,1,95,IND/IND,Utkarsh ARORA,SWARNARAJ BORA,69203,70381,12510,7,https://bwf.tournamentsoftware.com/player-profile/4DC33AD0-2AF7-45FA-9F29-AA69195676EE,https://bwf.tournamentsoftware.com/player-profile/46D7D402-9273-4FE8-BA09-4CF23CD9C45F
