rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,63 - 15,"$583,894.38","85,110 / 12","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
2,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",+2,28 - 4,"$989,580.61","79,068 / 10","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
3,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",-1,137 - 69,"$244,282.85","73,532 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
4,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",-1,283 - 95,"$704,307.12","73,469 / 14","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
5,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",0,99 - 42,"$188,003.48","67,081 / 14","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
6,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,48 - 23,"$223,901.87","60,918 / 14","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
7,MAS / MAS,"Thien How HOON, TAN Wee Kiong",0,65 - 42,"$117,943.60","58,970 / 14","https://bwfbadminton.com/player/15697/thien-how-hoon,https://bwfbadminton.com/player/52071/tan-wee-kiong","15697, 52071"
8,INA / INA,"Marcus Fernaldi GIDEON, Markis KIDO",+1,26 - 13,"$255,277.47","57,520 / 13","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/50420/markis-kido","26394, 50420"
9,CHN / CHN,"LIU Xiaolong, QIU Zihan",-1,87 - 61,"$185,273.73","57,393 / 13","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
10,INA / INA,"Angga PRATAMA, Rian Agung SAPUTRO",0,88 - 53,"$109,903.76","52,890 / 12","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/60692/rian-agung-saputro","61855, 60692"
11,CHN / CHN,"CHAI Biao, HONG Wei",+5,32 - 9,"$292,629.99","50,054 / 9","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
12,ENG / ENG,"Chris ADCOCK, Andrew ELLIS",0,75 - 61,"$62,200.42","49,416 / 16","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/54413/andrew-ellis","70333, 54413"
13,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",-2,131 - 93,"$124,585.59","48,270 / 16","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
14,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",0,18 - 10,"$393,415.23","47,520 / 11","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
15,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",-2,64 - 29,"$56,210.23","47,371 / 16","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
16,THA / THA,"Maneepong JONGJIT, Nipitphon PHUANGPHUAPET",-1,37 - 22,"$79,543.08","46,225 / 16","https://bwfbadminton.com/player/67172/maneepong-jongjit,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","67172, 30342"
