rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,59 - 14,"$583,894.38","83,180 / 11","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
2,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,281 - 94,"$704,307.12","75,932 / 16","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
3,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",0,137 - 68,"$244,282.85","72,675 / 16","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
4,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",0,98 - 41,"$188,003.48","60,919 / 13","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
5,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,46 - 21,"$223,901.87","59,012 / 14","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
6,CHN / CHN,"LIU Xiaolong, QIU Zihan",0,87 - 61,"$185,273.73","56,860 / 14","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
7,MAS / MAS,"Thien How HOON, TAN Wee Kiong",0,63 - 41,"$117,943.60","56,590 / 14","https://bwfbadminton.com/player/15697/thien-how-hoon,https://bwfbadminton.com/player/52071/tan-wee-kiong","15697, 52071"
8,INA / INA,"Marcus Fernaldi GIDEON, Markis KIDO",0,26 - 13,"$255,277.47","55,320 / 13","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/50420/markis-kido","26394, 50420"
9,ENG / ENG,"Chris ADCOCK, Andrew ELLIS",0,72 - 59,"$62,200.42","52,446 / 15","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/54413/andrew-ellis","70333, 54413"
10,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,23 - 4,"$989,580.61","51,180 / 7","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
