rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Marcus Fernaldi GIDEON, Kevin Sanjaya SUKAMULJO",0,0 - 0,0.0,"104,453 / 19","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","26394, 80057"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,0 - 0,0.0,"101,757 / 21","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,0 - 0,0.0,"82,930 / 20","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
4,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",0,0 - 0,0.0,"82,103 / 20","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
5,INA / INA,"Fajar ALFIAN, Muhammad Rian ARDIANTO",0,0 - 0,0.0,"77,204 / 22","https://bwfbadminton.com/player/88876/fajar-alfian,https://bwfbadminton.com/player/91130/muhammad-rian-ardianto","88876, 91130"
6,JPN / JPN,"Hiroyuki ENDO, Yuta WATANABE",0,0 - 0,0.0,"73,133 / 19","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/58240/yuta-watanabe","54026, 58240"
7,TPE / TPE,"LEE Yang, WANG Chi-Lin",0,0 - 0,0.0,"66,263 / 30","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/96514/wang-chi-lin","69448, 96514"
8,MAS / MAS,"Aaron CHIA, SOH Wooi Yik",0,0 - 0,0.0,"62,368 / 25","https://bwfbadminton.com/player/56203/aaron-chia,https://bwfbadminton.com/player/99389/soh-wooi-yik","56203, 99389"
9,KOR / KOR,"CHOI SolGyu, SEO Seungjae",0,0 - 0,0.0,"59,860 / 20","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/66513/seo-seungjae","67810, 66513"
10,IND / IND,"Satwiksairaj RANKIREDDY, Chirag SHETTY",0,0 - 0,0.0,"57,500 / 16","https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy,https://bwfbadminton.com/player/70500/chirag-shetty","72435, 70500"
11,CHN / CHN,"HAN Cheng Kai, ZHOU Hao Dong",0,0 - 0,0.0,"56,387 / 23","https://bwfbadminton.com/player/66491/han-cheng-kai,https://bwfbadminton.com/player/61160/zhou-hao-dong","66491, 61160"
12,MAS / MAS,"GOH V Shem, TAN Wee Kiong",0,0 - 0,0.0,"55,550 / 22","https://bwfbadminton.com/player/54805/goh-v-shem,https://bwfbadminton.com/player/52071/tan-wee-kiong","54805, 52071"
13,JPN / JPN,"Takuro HOKI, Yugo KOBAYASHI",0,0 - 0,0.0,"55,388 / 20","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/67903/yugo-kobayashi","81657, 67903"
14,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",0,0 - 0,0.0,"53,699 / 20","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
15,CHN / CHN,"HE Ji Ting, TAN Qiang",0,0 - 0,0.0,"50,310 / 21","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/58678/tan-qiang","59673, 58678"
16,TPE / TPE,"LIAO Min Chun, SU Ching Heng",0,0 - 0,0.0,"49,976 / 30","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/88829/su-ching-heng","53230, 88829"
17,MAS / MAS,"ONG Yew Sin, TEO Ee Yi",0,0 - 0,0.0,"49,229 / 23","https://bwfbadminton.com/player/84064/ong-yew-sin,https://bwfbadminton.com/player/99066/teo-ee-yi","84064, 99066"
18,GER / GER,"Mark LAMSFUSS, Marvin SEIDEL",0,0 - 0,0.0,"48,303 / 22","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/64909/marvin-seidel","68045, 64909"
19,DEN / DEN,"Mathias BOE, Mads CONRAD-PETERSEN",+1,0 - 0,0.0,"47,629 / 14","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/42722/mads-conrad-petersen","50292, 42722"
20,TPE / TPE,"LU Ching Yao, YANG Po Han",-1,0 - 0,0.0,"46,963 / 30","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/59709/yang-po-han","56746, 59709"
21,CHN / CHN,"HUANG Kai Xiang, LIU Cheng",0,0 - 0,0.0,"45,520 / 17","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/95396/liu-cheng","83797, 95396"
22,ENG / ENG,"Marcus ELLIS, Chris LANGRIDGE",0,0 - 0,0.0,"45,404 / 20","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/51624/chris-langridge","71349, 51624"
