rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"KO Sung Hyun, LEE Yong Dae",0,81 - 13,"$914,365.61","86,746 / 20","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/52774/lee-yong-dae","88094, 52774"
2,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",0,34 - 7,"$583,894.38","80,590 / 12","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
3,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,251 - 85,"$704,307.12","76,262 / 12","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
4,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",+2,109 - 56,"$244,282.85","68,905 / 17","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
5,MAS / MAS,"Kien Keat KOO, TAN Boon Heong",-1,232 - 82,"$456,963.38","68,680 / 14","https://bwfbadminton.com/player/14288/kien-keat-koo,https://bwfbadminton.com/player/52703/tan-boon-heong","14288, 52703"
6,CHN / CHN,"LIU Xiaolong, QIU Zihan",+1,70 - 50,"$185,273.73","65,850 / 13","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
7,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",-2,83 - 33,"$188,003.48","65,739 / 19","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
8,KOR / KOR,"SHIN Baekcheol, YOO Yeon Seong",0,29 - 9,"$468,630.23","59,090 / 11","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/52273/yoo-yeon-seong","54785, 52273"
9,CHN / CHN,"CAI Yun, FU Haifeng",0,300 - 78,"$673,578.76","56,347 / 9","https://bwfbadminton.com/player/50251/cai-yun,https://bwfbadminton.com/player/51729/fu-haifeng","50251, 51729"
10,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",0,24 - 11,"$223,901.87","56,232 / 13","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
