rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"LEE Yong Dae, YOO Yeon Seong",0,63 - 11,"$989,580.61","87,738 / 11","https://bwfbadminton.com/player/52774/lee-yong-dae,https://bwfbadminton.com/player/52273/yoo-yeon-seong","52774, 52273"
2,DEN / DEN,"Mathias BOE, Carsten MOGENSEN",0,310 - 102,"$704,307.12","75,950 / 12","https://bwfbadminton.com/player/50292/mathias-boe,https://bwfbadminton.com/player/51304/carsten-mogensen","50292, 51304"
3,TPE / TPE,"LEE Sheng Mu, TSAI Chia Hsin",+1,69 - 36,"$223,901.87","65,898 / 15","https://bwfbadminton.com/player/52931/lee-sheng-mu,https://bwfbadminton.com/player/13189/tsai-chia-hsin","52931, 13189"
4,CHN / CHN,"LIU Xiaolong, QIU Zihan",+4,106 - 72,"$185,273.73","61,933 / 11","https://bwfbadminton.com/player/11777/liu-xiaolong,https://bwfbadminton.com/player/47277/qiu-zihan","11777, 47277"
5,JPN / JPN,"Hiroyuki ENDO, Kenichi HAYAKAWA",+1,154 - 80,"$244,282.85","61,082 / 13","https://bwfbadminton.com/player/54026/hiroyuki-endo,https://bwfbadminton.com/player/54527/kenichi-hayakawa","54026, 54527"
6,KOR / KOR,"KO Sung Hyun, SHIN Baekcheol",-3,37 - 19,"$393,415.23","60,950 / 13","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/54785/shin-baekcheol","88094, 54785"
7,CHN / CHN,"CHAI Biao, HONG Wei",0,47 - 17,"$292,629.99","60,894 / 12","https://bwfbadminton.com/player/96784/chai-biao,https://bwfbadminton.com/player/69809/hong-wei","96784, 69809"
8,CHN / CHN,"FU Haifeng, ZHANG Nan",+1,30 - 10,"$483,951.88","58,473 / 10","https://bwfbadminton.com/player/51729/fu-haifeng,https://bwfbadminton.com/player/35357/zhang-nan","51729, 35357"
9,INA / INA,"Hendra SETIAWAN, Mohammad AHSAN",-4,79 - 21,"$583,894.38","57,570 / 9","https://bwfbadminton.com/player/51074/hendra-setiawan,https://bwfbadminton.com/player/52749/mohammad-ahsan","51074, 52749"
10,DEN / DEN,"Mads CONRAD-PETERSEN, Mads Pieler KOLDING",+1,94 - 36,"$98,791.15","51,526 / 16","https://bwfbadminton.com/player/42722/mads-conrad-petersen,https://bwfbadminton.com/player/52958/mads-pieler-kolding","42722, 52958"
11,RUS / RUS,"Vladimir IVANOV, Ivan SOZONOV",+1,154 - 67,"$99,359.74","46,715 / 15","https://bwfbadminton.com/player/53924/vladimir-ivanov,https://bwfbadminton.com/player/67068/ivan-sozonov","53924, 67068"
12,JPN / JPN,"Hirokatsu HASHIMOTO, Noriyasu HIRATA",+1,140 - 101,"$124,585.59","46,360 / 13","https://bwfbadminton.com/player/74326/hirokatsu-hashimoto,https://bwfbadminton.com/player/15380/noriyasu-hirata","74326, 15380"
13,THA / THA,"Maneepong JONGJIT, Nipitphon PHUANGPHUAPET",+1,46 - 30,"$79,543.08","45,875 / 13","https://bwfbadminton.com/player/67172/maneepong-jongjit,https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet","67172, 30342"
14,KOR / KOR,"KIM Gi Jung, KIM Sa Rang",+4,114 - 49,"$188,003.48","45,191 / 8","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/84007/kim-sa-rang","39276, 84007"
15,INA / INA,"Marcus Fernaldi GIDEON, Markis KIDO",-5,40 - 20,"$255,277.47","44,430 / 11","https://bwfbadminton.com/player/26394/marcus-fernaldi-gideon,https://bwfbadminton.com/player/50420/markis-kido","26394, 50420"
16,JPN / JPN,"Takeshi KAMURA, Keigo SONODA",+3,74 - 39,"$56,210.23","42,341 / 14","https://bwfbadminton.com/player/70969/takeshi-kamura,https://bwfbadminton.com/player/90623/keigo-sonoda","70969, 90623"
17,CHN / CHN,"CAI Yun, LU Kai",0,13 - 10,"$347,816.88","40,940 / 10","https://bwfbadminton.com/player/50251/cai-yun,https://bwfbadminton.com/player/28549/lu-kai","50251, 28549"
18,DEN / DEN,"Kim ASTRUP, Anders Skaarup RASMUSSEN",-3,75 - 41,"$40,355.75","40,711 / 16","https://bwfbadminton.com/player/92980/kim-astrup,https://bwfbadminton.com/player/44414/anders-skaarup-rasmussen","92980, 44414"
19,GER / GER,"Michael FUCHS, Johannes SCHOETTLER",-3,28 - 25,"$62,635.38","39,312 / 15","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/51797/johannes-schoettler","51263, 51797"
20,POL / POL,"Adam CWALINA, Przemyslaw WACHA",0,98 - 34,"$58,153.85","38,816 / 20","https://bwfbadminton.com/player/15358/adam-cwalina,https://bwfbadminton.com/player/8396/przemyslaw-wacha","15358, 8396"
21,SGP / SGP,"Danny Bawa CHRISNANTA, Chayut TRIYACHART",+1,81 - 53,"$44,263.08","37,321 / 13","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/54662/chayut-triyachart","66920, 54662"
22,INA / INA,"Andrei ADISTIA, Hendra Aprida GUNAWAN",+8,24 - 11,"$110,124.61","36,290 / 10","https://bwfbadminton.com/player/95748/andrei-adistia,https://bwfbadminton.com/player/11401/hendra-aprida-gunawan","95748, 11401"
23,CHN / CHN,"LI Jun Hui, LIU Yu Chen",0,45 - 18,"$61,917.50","35,240 / 10","https://bwfbadminton.com/player/79059/li-jun-hui,https://bwfbadminton.com/player/93367/liu-yu-chen","79059, 93367"
24,GER / GER,"Max SCHWENGER, Josche ZURWONNE",0,23 - 12,"$17,509.48","35,051 / 14","https://bwfbadminton.com/player/50324/max-schwenger,https://bwfbadminton.com/player/55514/josche-zurwonne","50324, 55514"
25,TPE / TPE,"CHEN Hung Ling, WANG Chi-Lin",+13,21 - 10,"$56,055.73","33,790 / 10","https://bwfbadminton.com/player/53613/chen-hung-ling,https://bwfbadminton.com/player/96514/wang-chi-lin","53613, 96514"
26,IND / IND,"ATTRI Manu, REDDY B. Sumeeth",+5,35 - 30,"$16,420.60","33,783 / 14","https://bwfbadminton.com/player/59803/attri-manu,https://bwfbadminton.com/player/24172/reddy-b-sumeeth","59803, 24172"
27,JPN / JPN,"Kenta KAZUNO, Kazushi YAMADA",0,29 - 9,"$48,596.99","33,230 / 10","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/54025/kazushi-yamada","53161, 54025"
28,USA / USA,"Sattawat PONGNAIRAT, Phillip CHEW",0,42 - 53,"$8,851.15","33,023 / 18","https://bwfbadminton.com/player/74872/sattawat-pongnairat,https://bwfbadminton.com/player/36299/phillip-chew","74872, 36299"
29,CHN / CHN,"KANG Jun, LIU Cheng",-4,18 - 16,"$52,724.97","32,890 / 10","https://bwfbadminton.com/player/67866/kang-jun,https://bwfbadminton.com/player/95396/liu-cheng","67866, 95396"
30,INA / INA,"Wahyu Nayaka ARYA PANGKARYANIRA, Ade Yusuf SANTOSO",-1,48 - 30,"$30,034.98","32,630 / 12","https://bwfbadminton.com/player/59822/wahyu-nayaka-arya-pangkaryanira,https://bwfbadminton.com/player/74945/ade-yusuf-santoso","59822, 74945"
31,INA / INA,"Angga PRATAMA, Rian Agung SAPUTRO",-10,92 - 57,"$109,903.76","31,700 / 7","https://bwfbadminton.com/player/61855/angga-pratama,https://bwfbadminton.com/player/60692/rian-agung-saputro","61855, 60692"
32,FRA / FRA,"Baptiste CAREME, Ronan LABAR",0,55 - 32,"$16,276.62","31,649 / 15","https://bwfbadminton.com/player/51837/baptiste-careme,https://bwfbadminton.com/player/22038/ronan-labar","51837, 22038"
33,POL / POL,"Lukasz MOREN, Wojciech SZKUDLARCZYK",0,130 - 75,"$25,192.55","31,572 / 22","https://bwfbadminton.com/player/15362/lukasz-moren,https://bwfbadminton.com/player/15359/wojciech-szkudlarczyk","15362, 15359"
34,INA / INA,"Selvanus GEH, Kevin Sanjaya SUKAMULJO",0,25 - 6,"$24,490.35","31,440 / 9","https://bwfbadminton.com/player/77562/selvanus-geh,https://bwfbadminton.com/player/80057/kevin-sanjaya-sukamuljo","77562, 80057"
35,INA / INA,"Berry ANGRIAWAN, Ricky KARANDASUWARDI",-9,26 - 18,"$52,935.54","31,400 / 9","https://bwfbadminton.com/player/23374/berry-angriawan,https://bwfbadminton.com/player/66493/ricky-karandasuwardi","23374, 66493"
36,CHN / CHN,"WANG Yi Lyu, ZHANG Wen",-1,24 - 6,"$38,581.24","31,220 / 7","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/87444/zhang-wen","99452, 87444"
